District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,4447831,3570999,1699778,47.95,1477614,41.68,320915,9.05,43479,1.22,3056,0.08,0,0,0.0
부산광역시,2176809,1676487,650876,39.07,885055,53.13,115090,6.9,13086,0.78,1491,0.08,0,0,0.0
대구광역시,1472358,1123400,221370,19.82,804426,72.04,81868,7.33,7984,0.71,892,0.07,0,0,0.0
인천광역시,1165946,913263,476891,52.57,350313,38.61,70207,7.73,8803,0.97,871,0.09,0,0,0.0
광주광역시,871840,702403,592553,84.81,59770,8.55,39545,5.66,6076,0.86,660,0.09,0,0,0.0
대전광역시,840336,661222,323261,49.26,268350,40.89,57328,8.73,6466,0.98,716,0.1,0,0,0.0
울산광역시,656715,525237,222264,42.6,252861,48.47,39704,7.61,6174,1.18,625,0.11,0,0,0.0
세종특별자치시,170233,141651,79467,56.5,46264,32.89,13067,9.29,1719,1.22,125,0.08,0,0,0.0
경기도,7273261,5598908,2809563,50.5,2244567,40.35,454163,8.16,49531,0.89,4899,0.08,0,0,0.0
강원특별자치도,933883,727930,314255,43.49,351580,48.65,49706,6.87,6259,0.86,790,0.1,0,0,0.0
충청북도,998994,771262,363218,47.44,338834,44.25,55704,7.27,6984,0.91,880,0.11,0,0,0.0
충청남도,1397906,1048630,492214,47.28,464730,44.64,73494,7.05,9448,0.9,1122,0.1,0,0,0.0
전북특별자치도,1034948,843595,702424,83.8,90515,10.79,37390,4.46,6591,0.78,1290,0.15,0,0,0.0
전라남도,1108643,875671,747358,85.92,80245,9.22,34294,3.94,6253,0.71,1619,0.18,0,0,0.0
경상북도,1547469,1236556,317770,25.89,825762,67.3,72892,5.94,9244,0.75,1255,0.1,0,0,0.0
경상남도,1763192,1380476,529884,38.7,736720,53.8,87693,6.4,13205,0.96,1662,0.12,0,0,0.0
제주특별자치도,236748,180996,101297,56.44,62336,34.73,13164,7.33,2453,1.36,204,0.11,0,0,0.0
