District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,35284,26223,9784,37.59,14167,54.44,1861,7.15,184,0.7,26,0.09,0,0,0.0
서구,67101,51449,19110,37.43,28287,55.4,3215,6.29,396,0.77,47,0.09,0,0,0.0
동구,70414,52154,18845,36.38,29291,56.54,3248,6.27,354,0.68,60,0.11,0,0,0.0
영도구,85767,62330,25612,41.34,32632,52.68,3231,5.21,411,0.66,54,0.08,0,0,0.0
부산진구,273567,206793,79644,38.79,108283,52.74,15525,7.56,1655,0.8,188,0.09,0,0,0.0
동래구,209403,163917,60494,37.13,89352,54.84,11559,7.09,1375,0.84,123,0.07,0,0,0.0
남구,176138,138128,53122,38.69,73141,53.27,9872,7.19,1036,0.75,112,0.08,0,0,0.0
북구,185744,146322,59846,41.16,74255,51.07,9970,6.85,1164,0.8,142,0.09,0,0,0.0
해운대구,157070,124350,48668,39.36,65635,53.09,8303,6.71,900,0.72,113,0.09,0,0,0.0
기장군,96325,71007,27981,39.65,37273,52.82,4719,6.68,527,0.74,62,0.08,0,0,0.0
사하구,156668,123504,53219,43.35,60995,49.68,7521,6.12,916,0.74,109,0.08,0,0,0.0
금정구,167859,129474,45099,35.04,72902,56.65,9505,7.38,1084,0.84,96,0.07,0,0,0.0
강서구,78621,61778,28683,46.7,27476,44.73,4733,7.7,476,0.77,51,0.08,0,0,0.0
연제구,151927,117989,44657,38.09,63218,53.93,8277,7.06,959,0.81,109,0.09,0,0,0.0
수영구,130250,98320,34776,35.63,55109,56.46,6820,6.98,820,0.84,70,0.07,0,0,0.0
사상구,134671,102749,41336,40.5,53039,51.96,6731,6.59,829,0.81,129,0.12,0,0,0.0
