District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
종로구,23142,22653,14941,66.35,5561,24.69,1665,7.39,334,1.48,15,0.06,0,0,0.0
중구,18732,14788,6854,46.79,6130,41.84,1459,9.96,194,1.32,11,0.07,0,0,0.0
용산구,70015,55257,24698,45.06,24125,44.01,5113,9.32,834,1.52,37,0.06,0,0,0.0
성동구,71232,58092,27691,48.02,23574,40.88,5675,9.84,661,1.14,56,0.09,0,0,0.0
광진구,48614,32526,11709,36.33,16529,51.29,3549,11.01,400,1.24,38,0.11,0,0,0.0
동대문구,7639,7089,4417,62.76,1759,24.99,771,10.95,87,1.23,3,0.04,0,0,0.0
중랑구,87240,69654,35446,51.21,27660,39.96,5374,7.76,669,0.96,61,0.08,0,0,0.0
성북구,54646,43749,22604,52.02,16458,37.87,3803,8.75,556,1.27,31,0.07,0,0,0.0
강북구,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
도봉구,169778,114999,45287,39.67,58163,50.95,9291,8.13,1297,1.13,108,0.09,0,0,0.0
노원구,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
은평구,905,854,412,51.18,235,29.19,122,15.15,21,2.6,15,1.86,0,0,0.0
서대문구,74430,55299,25345,46.18,23950,43.64,4640,8.45,884,1.61,59,0.1,0,0,0.0
마포구,60227,44845,18631,41.92,20210,45.47,4668,10.5,898,2.02,35,0.07,0,0,0.0
양천구,116431,86414,34502,40.16,42994,50.05,7351,8.55,954,1.11,93,0.1,0,0,0.0
강서구,669,624,312,51.23,193,31.69,101,16.58,1,0.16,2,0.32,0,0,0.0
구로구,93129,70031,30681,44.13,32352,46.53,5681,8.17,740,1.06,61,0.08,0,0,0.0
금천구,26010,19422,9359,48.61,7526,39.09,2129,11.05,216,1.12,22,0.11,0,0,0.0
영등포구,59832,44353,17716,40.28,21767,49.49,3972,9.03,485,1.1,41,0.09,0,0,0.0
동작구,24774,17973,7192,40.38,8558,48.05,1820,10.22,222,1.24,15,0.08,0,0,0.0
관악구,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
서초구,67797,54764,18209,33.44,30766,56.51,4810,8.83,615,1.12,37,0.06,0,0,0.0
강남구,58665,46931,13545,29.01,28386,60.81,4286,9.18,427,0.91,32,0.06,0,0,0.0
송파구,162255,117623,38314,32.82,66135,56.66,10909,9.34,1244,1.06,110,0.09,0,0,0.0
강동구,72301,53591,18228,34.25,29253,54.98,5127,9.63,553,1.03,44,0.08,0,0,0.0
