District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
천안시서북구,34609,22390,8792,39.57,11640,52.38,1547,6.96,216,0.97,23,0.1,0,0,0.0
천안시동남구,25053,22560,12517,55.89,8062,36.0,1572,7.02,214,0.95,28,0.12,0,0,0.0
공주시,20044,20044,11838,59.49,6745,33.89,1162,5.83,133,0.66,20,0.1,0,0,0.0
보령시,19173,19106,10487,55.41,7138,37.71,1122,5.92,152,0.8,26,0.13,0,0,0.0
아산시,73140,58081,30521,52.92,22490,39.0,4055,7.03,552,0.95,46,0.07,0,0,0.0
서산시,35887,32652,18654,57.52,11177,34.46,2267,6.99,286,0.88,43,0.13,0,0,0.0
태안군,18219,14674,6331,43.51,7491,51.48,613,4.21,91,0.62,23,0.15,0,0,0.0
금산군,6829,6503,3540,54.78,2588,40.04,292,4.51,35,0.54,7,0.1,0,0,0.0
논산시,11218,9692,5018,52.23,4014,41.78,486,5.05,79,0.82,9,0.09,0,0,0.0
계룡시,4412,4412,2669,61.0,1207,27.58,465,10.62,31,0.7,3,0.06,0,0,0.0
당진시,62500,54295,31927,59.19,17843,33.08,3620,6.71,492,0.91,55,0.1,0,0,0.0
부여군,15280,13784,6587,48.15,6356,46.46,625,4.56,98,0.71,13,0.09,0,0,0.0
서천군,12510,11653,6307,54.53,4629,40.02,536,4.63,73,0.63,20,0.17,0,0,0.0
홍성군,9305,9305,4778,51.77,3832,41.52,457,4.95,150,1.62,11,0.11,0,0,0.0
청양군,9079,7539,3329,44.52,3709,49.61,372,4.97,52,0.69,14,0.18,0,0,0.0
예산군,21004,17404,6833,39.51,9464,54.73,857,4.95,116,0.67,21,0.12,0,0,0.0
