District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,5589744,4430126,2061681,46.88,1876197,42.66,401630,9.13,54157,1.23,3792,0.08,0,0,0.0
부산광역시,2490748,1900623,724138,38.35,1016295,53.82,131114,6.94,14969,0.79,1699,0.08,0,0,0.0
대구광역시,1703450,1312243,267762,20.53,928142,71.17,97696,7.49,9467,0.72,1048,0.08,0,0,0.0
인천광역시,1665406,1264297,635545,50.61,506347,40.32,100215,7.98,12383,0.98,1243,0.09,0,0,0.0
광주광역시,991706,802123,677730,84.95,67816,8.5,44599,5.59,6892,0.86,741,0.09,0,0,0.0
대전광역시,990400,769614,369367,48.37,317606,41.59,68163,8.92,7612,0.99,850,0.11,0,0,0.0
울산광역시,819717,648894,269509,41.83,314881,48.87,51308,7.96,7808,1.21,762,0.11,0,0,0.0
세종특별자치시,210258,174842,97926,56.41,57294,33.0,16105,9.27,2101,1.21,156,0.08,0,0,0.0
경기도,8809156,6750206,3359091,50.08,2726003,40.64,555285,8.27,60263,0.89,5902,0.08,0,0,0.0
강원특별자치도,1091142,851960,371875,43.97,404274,47.8,61132,7.22,7468,0.88,931,0.11,0,0,0.0
충청북도,1188910,901943,417537,46.63,401867,44.88,66602,7.43,8321,0.92,1036,0.11,0,0,0.0
충청남도,1609131,1202111,560710,46.98,533870,44.73,86616,7.25,10912,0.91,1270,0.1,0,0,0.0
전북특별자치도,1278513,1040566,860620,83.22,113415,10.96,50211,4.85,8305,0.8,1480,0.14,0,0,0.0
전라남도,1315127,1061874,907258,86.0,94531,8.96,43688,4.14,7623,0.72,1834,0.17,0,0,0.0
경상북도,1931086,1519288,380341,25.22,1020280,67.66,93939,6.23,11684,0.77,1530,0.1,0,0,0.0
경상남도,2132434,1649092,622075,38.03,887837,54.27,107775,6.58,16053,0.98,1951,0.11,0,0,0.0
제주특별자치도,349342,269170,152307,57.07,89774,33.64,20730,7.76,3729,1.39,318,0.11,0,0,0.0
