District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,111715,80251,39511,49.55,32864,41.22,6551,8.21,729,0.91,69,0.08,0,0,0.0
동구,40873,32018,15667,49.27,13587,42.73,2110,6.63,378,1.18,50,0.15,0,0,0.0
미추홀구,293762,213266,104808,49.5,87660,41.4,16933,7.99,2055,0.97,239,0.11,0,0,0.0
연수구,235915,182474,82651,45.55,80281,44.25,16545,9.11,1803,0.99,136,0.07,0,0,0.0
남동구,179892,144883,79670,55.35,52257,36.31,10421,7.24,1421,0.98,148,0.1,0,0,0.0
부평구,291845,220958,113864,51.91,85387,38.92,17550,8.0,2335,1.06,209,0.09,0,0,0.0
계양구,97671,84291,51887,61.96,25259,30.16,5738,6.85,784,0.93,64,0.07,0,0,0.0
서구,335350,244946,123733,50.84,96059,39.46,20900,8.58,2424,0.99,261,0.1,0,0,0.0
강화군,63399,48634,19095,39.51,26323,54.46,2497,5.16,367,0.75,47,0.09,0,0,0.0
옹진군,17259,13955,5209,37.82,7363,53.46,1076,7.81,101,0.73,23,0.16,0,0,0.0
