District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,1451733,1107378,469377,42.69,517009,47.03,98742,8.98,13161,1.19,980,0.08,0,0,0.0
부산광역시,939294,745264,303676,41.01,378635,51.13,51686,6.98,5757,0.77,680,0.09,0,0,0.0
대구광역시,821546,630105,124504,19.88,451342,72.07,45359,7.24,4448,0.71,522,0.08,0,0,0.0
인천광역시,318013,246368,122768,50.18,100088,40.91,19164,7.83,2378,0.97,233,0.09,0,0,0.0
광주광역시,416232,308791,252950,82.4,31757,10.34,18914,6.16,3018,0.98,329,0.1,0,0,0.0
대전광역시,304830,236595,115882,49.37,97336,41.46,19057,8.11,2181,0.92,263,0.11,0,0,0.0
울산광역시,169635,147447,71816,49.05,61703,42.14,10898,7.44,1816,1.24,176,0.12,0,0,0.0
세종특별자치시,52903,41777,21536,51.96,15333,36.99,4029,9.72,511,1.23,37,0.08,0,0,0.0
경기도,2898858,2123177,979736,46.45,934975,44.33,173058,8.2,19216,0.91,1906,0.09,0,0,0.0
강원특별자치도,381755,311508,141981,45.91,142795,46.17,21468,6.94,2673,0.86,334,0.1,0,0,0.0
충청북도,366873,303618,148316,49.22,130210,43.21,19727,6.54,2689,0.89,362,0.12,0,0,0.0
충청남도,412367,349563,183076,52.76,138867,40.02,21667,6.24,2995,0.86,389,0.11,0,0,0.0
전북특별자치도,396564,334269,279812,84.29,34988,10.54,13863,4.17,2642,0.79,628,0.18,0,0,0.0
전라남도,531005,420092,363070,87.06,36149,8.66,13968,3.34,2884,0.69,930,0.22,0,0,0.0
경상북도,569160,501415,144099,28.99,319806,64.34,28968,5.82,3630,0.73,517,0.1,0,0,0.0
경상남도,575138,503696,222719,44.58,240727,48.19,30802,6.16,4685,0.93,603,0.12,0,0,0.0
제주특별자치도,129555,84827,40736,48.46,35692,42.46,6358,7.56,1159,1.37,112,0.13,0,0,0.0
