District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
원주시,113795,82006,34829,42.76,39484,48.48,6236,7.65,807,0.99,84,0.1,0,0,0.0
강릉시,83551,71896,34966,48.95,30520,42.73,5232,7.32,641,0.89,64,0.08,0,0,0.0
동해시,21740,18010,7813,43.67,8844,49.43,1065,5.95,142,0.79,27,0.15,0,0,0.0
삼척시,10871,10150,4943,49.06,4301,42.69,722,7.16,101,1.0,7,0.06,0,0,0.0
태백시,22354,18164,8106,44.9,8890,49.24,905,5.01,141,0.78,11,0.06,0,0,0.0
정선군,1957,1936,1054,54.83,734,38.18,121,6.29,10,0.52,3,0.15,0,0,0.0
속초시,9253,8624,4665,54.37,3259,37.98,568,6.62,78,0.9,9,0.1,0,0,0.0
고성군,7700,5895,2361,40.36,3108,53.13,342,5.84,30,0.51,8,0.13,0,0,0.0
양양군,10018,9188,4492,49.23,4088,44.8,472,5.17,67,0.73,4,0.04,0,0,0.0
인제군,13731,11903,5519,46.82,4973,42.19,1169,9.91,107,0.9,18,0.15,0,0,0.0
홍천군,27911,21564,8929,41.79,11000,51.49,1267,5.93,135,0.63,31,0.14,0,0,0.0
횡성군,21049,16083,6267,39.27,8877,55.63,684,4.28,107,0.67,22,0.13,0,0,0.0
영월군,4579,4195,1992,47.82,1969,47.27,176,4.22,25,0.6,3,0.07,0,0,0.0
평창군,11485,11457,6072,53.37,4490,39.46,701,6.16,101,0.88,13,0.11,0,0,0.0
화천군,10855,9119,3866,42.77,4311,47.69,758,8.38,86,0.95,17,0.18,0,0,0.0
양구군,5713,5563,2847,51.66,2101,38.13,502,9.11,53,0.96,7,0.12,0,0,0.0
철원군,7266,6997,3514,50.67,2769,39.92,595,8.57,49,0.7,8,0.11,0,0,0.0
