City_Code,City_Name,District_Code,District_Name,Precinct,PollStation,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,국민의힘김문수_Votes,개혁신당이준석_Votes,민주노동당권영국_Votes,무소속송진호_Votes,Invalid_Votes,Abstentions
2800,인천광역시,2801,중구,거소·선상투표,거소·선상투표,221,215,90,68,51,1,0,6,0
2800,인천광역시,2801,중구,관외사전투표,관외사전투표,13141,13140,7671,3497,1690,145,13,1,0
2800,인천광역시,2801,중구,재외투표,재외투표,984,814,567,163,72,6,0,170,0
2800,인천광역시,2801,중구,신포동,관내사전투표,1298,1298,808,381,80,16,1,0,0
2800,인천광역시,2801,중구,신포동,신포동제1투,1512,986,422,466,76,9,1,526,0
2800,인천광역시,2801,중구,신포동,신포동제2투,1255,688,232,413,35,1,1,567,0
2800,인천광역시,2801,중구,연안동,관내사전투표,1430,1430,850,509,56,7,1,0,0
2800,인천광역시,2801,중구,연안동,연안동투표소,2940,1630,508,1027,73,12,1,1310,0
2800,인천광역시,2801,중구,신흥동,관내사전투표,2181,2181,1309,729,124,8,3,0,0
2800,인천광역시,2801,중구,신흥동,신흥동제1투,1874,1088,456,530,79,14,0,786,0
2800,인천광역시,2801,중구,신흥동,신흥동제2투,2193,1399,508,759,104,14,1,794,0
2800,인천광역시,2801,중구,신흥동,신흥동제3투,80,43,13,27,3,0,0,37,0
2800,인천광역시,2801,중구,신흥동,신흥동제4투,2878,1953,830,928,159,16,3,925,0
2800,인천광역시,2801,중구,신흥동,신흥동제5투,1468,861,326,460,51,9,2,607,0
2800,인천광역시,2801,중구,도원동,관내사전투표,1139,1139,697,383,43,7,3,0,0
2800,인천광역시,2801,중구,도원동,도원동제1투,1218,755,273,434,28,12,3,463,0
2800,인천광역시,2801,중구,도원동,도원동제2투,981,632,200,390,35,2,1,349,0
2800,인천광역시,2801,중구,율목동,관내사전투표,600,600,367,193,31,5,0,0,0
2800,인천광역시,2801,중구,율목동,율목동투표소,1819,1012,337,605,52,10,0,807,0
2800,인천광역시,2801,중구,동인천동,관내사전투표,1253,1253,774,384,69,15,2,0,0
2800,인천광역시,2801,중구,동인천동,동인천동제1투,1367,675,220,391,52,1,0,692,0
2800,인천광역시,2801,중구,동인천동,동인천동제2투,2028,1154,321,732,71,11,5,874,0
2800,인천광역시,2801,중구,개항동,관내사전투표,1034,1034,661,323,40,5,0,0,0
2800,인천광역시,2801,중구,개항동,개항동제1투,1383,819,286,453,69,5,1,564,0
2800,인천광역시,2801,중구,개항동,개항동제2투,510,353,122,208,19,2,0,157,0
2800,인천광역시,2801,중구,개항동,개항동제3투,1367,827,280,469,63,6,1,540,0
2800,인천광역시,2801,중구,개항동,개항동제4투,724,373,126,225,16,4,0,351,0
2800,인천광역시,2801,중구,영종동,관내사전투표,4284,4284,2803,1068,358,34,2,0,0
2800,인천광역시,2801,중구,영종동,영종동제1투,3348,1589,513,887,162,14,3,1759,0
2800,인천광역시,2801,중구,영종동,영종동제2투,4203,2725,1180,1262,236,34,1,1478,0
2800,인천광역시,2801,중구,영종동,영종동제3투,1274,804,247,516,33,3,0,470,0
2800,인천광역시,2801,중구,영종동,영종동제4투,2150,1223,389,737,82,8,2,927,0
2800,인천광역시,2801,중구,영종동,영종동제5투,3748,2682,1318,1045,270,28,1,1066,0
2800,인천광역시,2801,중구,영종1동,관내사전투표,6633,6633,4710,1235,594,48,9,0,0
2800,인천광역시,2801,중구,영종1동,영종1동제1투,2715,1922,963,723,205,19,0,793,0
