District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
창원시의창구,133927,105080,39856,38.2,55202,52.92,7911,7.58,1227,1.17,114,0.1,0,0,0.0
창원시성산구,127158,102551,41327,40.59,49714,48.83,9091,8.92,1564,1.53,108,0.1,0,0,0.0
창원시마산합포구,127828,99085,31580,32.11,59890,60.9,5908,6.0,855,0.86,107,0.1,0,0,0.0
창원시마산회원구,126307,99845,34465,34.77,57039,57.54,6504,6.56,978,0.98,131,0.13,0,0,0.0
창원시진해구,109142,86252,34418,40.19,44126,51.52,6174,7.2,829,0.96,89,0.1,0,0,0.0
진주시,77859,66522,25240,38.27,35743,54.2,4338,6.57,548,0.83,76,0.11,0,0,0.0
통영시,95055,72002,24639,34.49,42396,59.35,3771,5.27,527,0.73,92,0.12,0,0,0.0
고성군,43287,33580,10744,32.3,20573,61.85,1662,4.99,254,0.76,27,0.08,0,0,0.0
사천시,94356,73114,25242,34.84,41495,57.27,4949,6.83,662,0.91,103,0.14,0,0,0.0
김해시,179494,137140,63527,46.67,61058,44.86,9996,7.34,1360,0.99,163,0.11,0,0,0.0
밀양시,81600,61587,19988,32.72,37606,61.56,2984,4.88,441,0.72,65,0.1,0,0,0.0
거제시,178248,132741,62432,47.38,58813,44.64,8883,6.74,1475,1.11,141,0.1,0,0,0.0
의령군,23294,18214,5421,30.14,11559,64.26,832,4.62,140,0.77,34,0.18,0,0,0.0
함안군,51990,40601,13802,34.27,23755,58.99,2275,5.65,371,0.92,60,0.14,0,0,0.0
창녕군,50638,38723,11013,28.69,25309,65.93,1760,4.58,263,0.68,40,0.1,0,0,0.0
양산시,258053,198263,87054,44.21,94141,47.81,13663,6.94,1805,0.91,208,0.1,0,0,0.0
하동군,35423,28636,10592,37.43,15959,56.4,1442,5.09,255,0.9,44,0.15,0,0,0.0
남해군,36504,28758,9931,34.93,16808,59.13,1377,4.84,269,0.94,39,0.13,0,0,0.0
함양군,32702,25848,8489,33.2,15503,60.63,1321,5.16,219,0.85,36,0.14,0,0,0.0
산청군,30968,24668,7478,30.63,15548,63.69,1130,4.62,219,0.89,36,0.14,0,0,0.0
거창군,52316,41373,12623,30.84,25259,61.72,2640,6.45,332,0.81,65,0.15,0,0,0.0
합천군,37329,28935,7001,24.5,20132,70.47,1188,4.15,200,0.7,46,0.16,0,0,0.0
