District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,91876,67405,34129,50.96,26798,40.01,5382,8.03,608,0.9,54,0.08,0,0,0.0
동구,29922,24393,12479,51.54,9869,40.76,1552,6.41,280,1.15,32,0.13,0,0,0.0
미추홀구,192657,150597,79859,53.4,56652,37.88,11414,7.63,1462,0.97,138,0.09,0,0,0.0
연수구,137252,103082,45147,44.05,47113,45.97,9153,8.93,984,0.96,83,0.08,0,0,0.0
남동구,113986,99597,58805,59.43,32110,32.45,6950,7.02,967,0.97,103,0.1,0,0,0.0
부평구,229509,179971,96185,53.83,66200,37.05,14220,7.95,1895,1.06,168,0.09,0,0,0.0
계양구,80484,71591,44988,63.26,20474,28.79,4923,6.92,673,0.94,51,0.07,0,0,0.0
서구,288978,210232,104859,50.19,83857,40.14,17867,8.55,2074,0.99,228,0.1,0,0,0.0
강화군,57128,42366,16054,38.13,23832,56.6,1896,4.5,278,0.66,40,0.09,0,0,0.0
옹진군,12808,9904,3541,36.25,5416,55.44,725,7.42,65,0.66,21,0.21,0,0,0.0
