District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
수원시장안구,115322,93269,47737,51.54,35148,37.95,8833,9.53,814,0.87,77,0.08,0,0,0.0
수원시권선구,199873,148173,72648,49.37,59918,40.72,13038,8.86,1401,0.95,129,0.08,0,0,0.0
수원시팔달구,148299,109823,50605,46.42,46732,42.87,10543,9.67,995,0.91,128,0.11,0,0,0.0
수원시영통구,196896,151117,65346,43.54,65746,43.81,17312,11.53,1520,1.01,135,0.08,0,0,0.0
성남시수정구,92543,78441,44970,57.68,26239,33.65,6140,7.87,575,0.73,36,0.04,0,0,0.0
성남시중원구,138901,108159,61396,57.13,37849,35.21,7322,6.81,798,0.74,102,0.09,0,0,0.0
성남시분당구,272389,225345,96992,43.29,103976,46.41,20841,9.3,2088,0.93,129,0.05,0,0,0.0
의정부시,165243,106843,46539,43.87,49993,47.13,8389,7.9,1056,0.99,94,0.08,0,0,0.0
안양시만안구,141606,111050,55546,50.35,44974,40.77,8754,7.93,943,0.85,81,0.07,0,0,0.0
안양시동안구,156369,134735,69936,52.23,50259,37.53,12264,9.16,1318,0.98,105,0.07,0,0,0.0
부천시원미구,216268,172838,92916,54.13,63242,36.84,13649,7.95,1695,0.98,145,0.08,0,0,0.0
부천시소사구,121574,89393,41961,47.25,39349,44.31,6453,7.26,946,1.06,79,0.08,0,0,0.0
부천시오정구,118290,87632,48298,55.43,32023,36.75,5922,6.79,779,0.89,108,0.12,0,0,0.0
광명시,155205,131363,71807,55.0,46585,35.68,10736,8.22,1330,1.01,92,0.07,0,0,0.0
평택시,304457,220929,110586,50.39,88519,40.33,18355,8.36,1745,0.79,229,0.1,0,0,0.0
양주시,116096,86230,45028,52.56,34294,40.03,5662,6.6,594,0.69,85,0.09,0,0,0.0
동두천시,42751,26146,10636,40.97,13604,52.4,1507,5.8,180,0.69,32,0.12,0,0,0.0
안산시상록구,257789,190739,102833,54.28,69620,36.75,15070,7.95,1702,0.89,217,0.11,0,0,0.0
안산시단원구,208528,151420,78853,52.44,57665,38.35,12257,8.15,1391,0.92,195,0.12,0,0,0.0
고양시덕양구,272793,211791,108307,51.47,82656,39.28,16950,8.05,2337,1.11,155,0.07,0,0,0.0
고양시일산동구,126576,100165,53337,53.6,37087,37.27,8013,8.05,979,0.98,75,0.07,0,0,0.0
고양시일산서구,199759,154871,77488,50.33,63302,41.12,11440,7.43,1592,1.03,118,0.07,0,0,0.0
과천시,32747,28350,13118,46.57,12188,43.27,2481,8.8,359,1.27,18,0.06,0,0,0.0
의왕시,86419,72064,35111,48.99,30239,42.19,5600,7.81,646,0.9,62,0.08,0,0,0.0
구리시,92703,77350,41542,54.04,28594,37.19,6005,7.81,677,0.88,51,0.06,0,0,0.0
남양주시,278996,205401,98891,48.43,89082,43.63,14275,6.99,1736,0.85,175,0.08,0,0,0.0
오산시,135351,102681,57209,56.1,34668,33.99,9062,8.88,925,0.9,104,0.1,0,0,0.0
화성시갑,200086,151772,80298,53.22,56276,37.3,12959,8.59,1178,0.78,145,0.09,0,0,0.0
화성시을,200042,166547,87673,52.95,54685,33.03,21626,13.06,1469,0.88,102,0.06,0,0,0.0
시흥시,148279,122798,76271,62.49,34821,28.52,9852,8.07,1000,0.81,107,0.08,0,0,0.0
군포시,133335,111094,61513,55.71,38866,35.2,8869,8.03,1065,0.96,91,0.08,0,0,0.0
하남시,226491,178393,87305,49.24,73907,41.68,14462,8.15,1507,0.84,123,0.06,0,0,0.0
파주시,170373,137229,79580,58.35,46084,33.79,9473,6.94,1135,0.83,95,0.06,0,0,0.0
여주시,92988,68596,30171,44.27,33623,49.33,3733,5.47,546,0.8,79,0.11,0,0,0.0
이천시,78778,62386,30884,49.88,25979,41.96,4467,7.21,485,0.78,96,0.15,0,0,0.0
용인시처인구,191274,144066,71575,50.0,59191,41.35,11054,7.72,1130,0.78,175,0.12,0,0,0.0
용인시수지구,243940,195135,83841,43.21,90977,46.88,17330,8.93,1768,0.91,115,0.05,0,0,0.0
용인시기흥구,143133,114969,60041,52.54,43591,38.14,9600,8.4,954,0.83,87,0.07,0,0,0.0
안성시,113996,84508,40772,48.58,36860,43.92,5589,6.65,615,0.73,86,0.1,0,0,0.0
김포시,150602,106438,48927,46.24,47639,45.02,8252,7.79,893,0.84,93,0.08,0,0,0.0
광주시,239601,165082,78820,48.01,73482,44.76,10526,6.41,1200,0.73,128,0.07,0,0,0.0
포천시,97473,73555,34941,47.87,33168,45.44,4319,5.91,478,0.65,83,0.11,0,0,0.0
연천군,25978,20421,8771,43.34,9941,49.13,1332,6.58,162,0.8,28,0.13,0,0,0.0
양평군,90847,69817,29665,42.75,35669,51.41,3420,4.92,571,0.82,56,0.08,0,0,0.0
가평군,41095,31929,13122,41.41,16638,52.5,1666,5.25,234,0.73,27,0.08,0,0,0.0
