City_Code,City_Name,District_Code,District_Name,Precinct,PollStation,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,국민의힘김문수_Votes,개혁신당이준석_Votes,민주노동당권영국_Votes,무소속송진호_Votes,Invalid_Votes,Abstentions
5100,세종특별자치시,5101,세종특별자치시,거소·선상투표,거소·선상투표,443,423,174,147,81,5,1,20,0
5100,세종특별자치시,5101,세종특별자치시,관외사전투표,관외사전투표,33676,33672,20352,7959,4648,363,42,4,0
5100,세종특별자치시,5101,세종특별자치시,재외투표,재외투표,2230,1895,1240,382,211,45,1,335,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,관내사전투표,7070,7070,4348,1944,632,72,13,0,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제1투,1860,1087,367,635,69,5,1,773,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제2투,1174,699,239,410,38,3,2,475,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제3투,1999,1215,445,668,81,8,1,784,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제4투,3195,1991,778,1013,169,15,3,1204,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제5투,2439,1707,744,769,154,21,0,732,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제6투,691,389,125,240,21,1,0,302,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제7투,1438,792,262,376,137,12,0,646,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제8투,3463,2324,1080,1052,156,22,2,1139,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제9투,2125,1382,576,691,94,12,1,743,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제10투,2597,1711,666,900,113,11,1,886,0
5100,세종특별자치시,5101,세종특별자치시,조치원읍,조치원읍제11투,3316,2429,1184,1029,163,33,3,887,0
5100,세종특별자치시,5101,세종특별자치시,연기면,관내사전투표,1006,1006,617,300,77,5,1,0,0
5100,세종특별자치시,5101,세종특별자치시,연기면,연기면투표소,1351,742,239,465,33,3,1,609,0
5100,세종특별자치시,5101,세종특별자치시,연동면,관내사전투표,964,964,571,308,68,8,2,0,0
5100,세종특별자치시,5101,세종특별자치시,연동면,연동면제1투,841,513,140,346,21,2,0,328,0
5100,세종특별자치시,5101,세종특별자치시,연동면,연동면제2투,795,523,176,310,31,2,1,272,0
5100,세종특별자치시,5101,세종특별자치시,부강면,관내사전투표,1975,1975,1125,641,176,14,6,0,0
5100,세종특별자치시,5101,세종특별자치시,부강면,부강면제1투,2023,1140,385,655,83,11,0,883,0
5100,세종특별자치시,5101,세종특별자치시,부강면,부강면제2투,931,557,190,333,27,4,0,374,0
5100,세종특별자치시,5101,세종특별자치시,금남면,관내사전투표,2073,2073,1191,709,137,14,2,0,0
5100,세종특별자치시,5101,세종특별자치시,금남면,금남면제1투,2126,1248,369,766,84,9,2,878,0
5100,세종특별자치시,5101,세종특별자치시,금남면,금남면제2투,864,587,171,384,23,2,3,277,0
5100,세종특별자치시,5101,세종특별자치시,금남면,금남면제3투,886,576,171,365,28,4,1,310,0
5100,세종특별자치시,5101,세종특별자치시,금남면,금남면제4투,761,496,151,326,17,1,1,265,0
5100,세종특별자치시,5101,세종특별자치시,장군면,관내사전투표,1533,1533,954,475,91,4,0,0,0
5100,세종특별자치시,5101,세종특별자치시,장군면,장군면제1투,1632,892,293,513,71,6,0,740,0
5100,세종특별자치시,5101,세종특별자치시,장군면,장군면제2투,1618,862,270,512,72,3,0,756,0
5100,세종특별자치시,5101,세종특별자치시,장군면,장군면제3투,392,256,79,157,16,1,1,136,0
5100,세종특별자치시,5101,세종특별자치시,연서면,관내사전투표,2464,2464,1559,657,200,27,3,0,0
5100,세종특별자치시,5101,세종특별자치시,연서면,연서면제1투,772,502,166,308,19,4,0,270,0
5100,세종특별자치시,5101,세종특별자치시,연서면,연서면제2투,443,313,119,176,11,3,0,130,0
5100,세종특별자치시,5101,세종특별자치시,연서면,연서면제3투,558,336,94,231,9,0,0,222,0
5100,세종특별자치시,5101,세종특별자치시,연서면,연서면제4투,2177,1290,433,728,95,11,3,887,0
5100,세종특별자치시,5101,세종특별자치시,전의면,관내사전투표,1634,1634,974,522,91,12,5,0,0
5100,세종특별자치시,5101,세종특별자치시,전의면,전의면제1투,1229,710,209,464,28,3,1,519,0
5100,세종특별자치시,5101,세종특별자치시,전의면,전의면제2투,1263,761,232,489,32,3,0,502,0
5100,세종특별자치시,5101,세종특별자치시,전의면,전의면제3투,480,326,103,202,15,4,0,154,0
5100,세종특별자치시,5101,세종특별자치시,전동면,관내사전투표,981,981,552,348,49,12,6,0,0
5100,세종특별자치시,5101,세종특별자치시,전동면,전동면제1투,853,501,153,316,27,1,0,352,0
5100,세종특별자치시,5101,세종특별자치시,전동면,전동면제2투,400,258,86,158,11,0,1,142,0
