District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,27250,26582,14937,56.61,8360,31.68,2742,10.39,320,1.21,25,0.09,0,0,0.0
원주시,145033,108193,47813,44.51,50108,46.64,8311,7.73,1073,0.99,113,0.1,0,0,0.0
강릉시,129426,101777,43850,43.36,49179,48.63,7088,7.01,899,0.88,96,0.09,0,0,0.0
동해시,47717,38191,17061,44.92,18218,47.97,2324,6.11,321,0.84,51,0.13,0,0,0.0
삼척시,43927,34724,13691,39.71,18328,53.17,2118,6.14,298,0.86,34,0.09,0,0,0.0
태백시,30367,23065,9475,41.33,12173,53.1,1090,4.75,166,0.72,18,0.07,0,0,0.0
정선군,12009,10662,5380,50.86,4566,43.17,536,5.06,82,0.77,12,0.11,0,0,0.0
속초시,17937,16640,8836,53.44,6507,39.35,1029,6.22,143,0.86,18,0.1,0,0,0.0
고성군,13965,11538,5106,44.61,5533,48.34,707,6.17,85,0.74,14,0.12,0,0,0.0
양양군,20184,15705,6376,40.87,8351,53.53,750,4.8,114,0.73,8,0.05,0,0,0.0
인제군,18184,14748,6448,44.26,6597,45.28,1359,9.32,134,0.91,30,0.2,0,0,0.0
홍천군,39953,31889,13749,43.5,15737,49.79,1849,5.85,225,0.71,42,0.13,0,0,0.0
횡성군,32196,23335,8309,35.89,13656,58.99,1003,4.33,152,0.65,28,0.12,0,0,0.0
영월군,16092,14113,6722,47.97,6514,46.48,655,4.67,106,0.75,15,0.1,0,0,0.0
평창군,21050,17657,7763,44.27,8658,49.37,960,5.47,137,0.78,17,0.09,0,0,0.0
화천군,17146,13897,5756,41.81,6609,48.0,1238,8.99,141,1.02,23,0.16,0,0,0.0
양구군,11583,9932,4417,44.86,4394,44.63,929,9.43,87,0.88,18,0.18,0,0,0.0
철원군,9630,8600,4021,47.26,3675,43.19,734,8.62,64,0.75,14,0.16,0,0,0.0
