District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
제주시,57044,46206,27124,59.15,14677,32.01,3339,7.28,648,1.41,61,0.13,0,0,0.0
서귀포시,100355,64353,29953,46.99,28011,43.94,4843,7.59,853,1.33,78,0.12,0,0,0.0
