District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
종로구,45835,39302,23368,59.83,11962,30.62,3079,7.88,609,1.55,36,0.09,0,0,0.0
중구,55058,42579,20418,48.37,17386,41.19,3861,9.14,514,1.21,29,0.06,0,0,0.0
용산구,125475,98232,41965,43.05,44924,46.08,9044,9.27,1472,1.51,68,0.06,0,0,0.0
성동구,106837,90704,46454,51.59,33899,37.65,8613,9.56,984,1.09,83,0.09,0,0,0.0
광진구,115580,77766,27422,35.57,40380,52.39,8225,10.67,959,1.24,86,0.11,0,0,0.0
동대문구,25389,21477,11528,54.12,7415,34.81,2093,9.82,242,1.13,19,0.08,0,0,0.0
중랑구,115238,93445,49332,53.14,35456,38.19,7084,7.63,879,0.94,83,0.08,0,0,0.0
성북구,136930,115637,64404,56.1,38474,33.51,10248,8.92,1582,1.37,82,0.07,0,0,0.0
강북구,5166,5166,3699,71.96,1044,20.31,348,6.77,48,0.93,1,0.01,0,0,0.0
도봉구,169778,114999,45287,39.67,58163,50.95,9291,8.13,1297,1.13,108,0.09,0,0,0.0
노원구,63178,57094,34508,60.79,16659,29.35,4963,8.74,585,1.03,42,0.07,0,0,0.0
은평구,44712,37938,21720,57.74,12462,33.13,2875,7.64,517,1.37,37,0.09,0,0,0.0
서대문구,118420,93299,47207,50.97,36015,38.89,7763,8.38,1535,1.65,84,0.09,0,0,0.0
마포구,102320,84822,43035,51.14,31334,37.23,8174,9.71,1548,1.83,50,0.05,0,0,0.0
양천구,181692,146625,69926,47.98,62010,42.55,12066,8.27,1583,1.08,148,0.1,0,0,0.0
강서구,70332,65103,39250,60.73,18997,29.39,5634,8.71,674,1.04,68,0.1,0,0,0.0
구로구,132032,103735,50250,48.78,43526,42.25,8001,7.76,1132,1.09,91,0.08,0,0,0.0
금천구,64774,52656,28932,55.41,17608,33.72,5039,9.65,565,1.08,61,0.11,0,0,0.0
영등포구,83627,66749,31475,47.54,27964,42.23,5949,8.98,760,1.14,57,0.08,0,0,0.0
동작구,44255,35387,16540,47.12,14663,41.77,3459,9.85,406,1.15,29,0.08,0,0,0.0
관악구,45762,42891,26503,62.39,10691,25.16,4610,10.85,634,1.49,41,0.09,0,0,0.0
서초구,126791,107198,39185,36.76,56235,52.76,9906,9.29,1200,1.12,57,0.05,0,0,0.0
강남구,134820,113859,43487,38.41,57561,50.85,11017,9.73,1074,0.94,57,0.05,0,0,0.0
송파구,232971,180961,69536,38.69,91499,50.92,16656,9.26,1835,1.02,162,0.09,0,0,0.0
강동구,105263,85897,37721,44.22,38887,45.58,7768,9.1,856,1.0,69,0.08,0,0,0.0
