District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
종로구,42905,37570,22646,60.65,11124,29.79,2943,7.88,589,1.57,33,0.08,0,0,0.0
중구,53808,41815,20168,48.65,16957,40.9,3791,9.14,507,1.22,29,0.06,0,0,0.0
용산구,120661,93418,39716,42.84,42934,46.32,8572,9.24,1400,1.51,66,0.07,0,0,0.0
성동구,100457,85103,43442,51.41,31925,37.78,8107,9.59,935,1.1,76,0.08,0,0,0.0
광진구,113005,75958,26901,35.73,39308,52.21,8041,10.68,944,1.25,86,0.11,0,0,0.0
동대문구,25389,21477,11528,54.12,7415,34.81,2093,9.82,242,1.13,19,0.08,0,0,0.0
중랑구,115238,93445,49332,53.14,35456,38.19,7084,7.63,879,0.94,83,0.08,0,0,0.0
성북구,128144,107859,59556,55.63,36201,33.81,9711,9.07,1501,1.4,79,0.07,0,0,0.0
강북구,5166,5166,3699,71.96,1044,20.31,348,6.77,48,0.93,1,0.01,0,0,0.0
도봉구,169778,114999,45287,39.67,58163,50.95,9291,8.13,1297,1.13,108,0.09,0,0,0.0
노원구,55436,50134,30385,60.95,14547,29.18,4374,8.77,507,1.01,37,0.07,0,0,0.0
은평구,31297,24524,12479,51.37,9458,38.93,1999,8.22,323,1.32,31,0.12,0,0,0.0
서대문구,114307,89186,44579,50.36,34972,39.51,7407,8.36,1471,1.66,84,0.09,0,0,0.0
마포구,102320,84822,43035,51.14,31334,37.23,8174,9.71,1548,1.83,50,0.05,0,0,0.0
양천구,179322,144840,69253,48.1,61105,42.44,11887,8.25,1564,1.08,147,0.1,0,0,0.0
강서구,65782,61858,38044,61.94,17487,28.47,5192,8.45,633,1.03,58,0.09,0,0,0.0
구로구,126557,100155,49069,49.33,41475,41.7,7742,7.78,1084,1.08,87,0.08,0,0,0.0
금천구,64774,52656,28932,55.41,17608,33.72,5039,9.65,565,1.08,61,0.11,0,0,0.0
영등포구,83627,66749,31475,47.54,27964,42.23,5949,8.98,760,1.14,57,0.08,0,0,0.0
동작구,40795,31927,14254,45.01,13832,43.67,3186,10.06,369,1.16,26,0.08,0,0,0.0
관악구,37960,35621,22489,63.74,8617,24.42,3619,10.25,521,1.47,35,0.09,0,0,0.0
서초구,126791,107198,39185,36.76,56235,52.76,9906,9.29,1200,1.12,57,0.05,0,0,0.0
강남구,125862,106536,40070,37.82,54560,51.5,10244,9.67,997,0.94,56,0.05,0,0,0.0
송파구,224852,173939,65624,37.99,89230,51.66,15944,9.23,1768,1.02,152,0.08,0,0,0.0
강동구,105263,85897,37721,44.22,38887,45.58,7768,9.1,856,1.0,69,0.08,0,0,0.0
