District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,5178213,4127044,1940427,47.36,1728644,42.19,373463,9.11,50575,1.23,3502,0.08,0,0,0.0
부산광역시,2411213,1839569,701051,38.35,984453,53.86,126031,6.89,14423,0.78,1645,0.09,0,0,0.0
대구광역시,1617138,1242260,250219,20.26,882513,71.48,91954,7.44,8900,0.72,992,0.08,0,0,0.0
인천광역시,1469925,1126130,571672,51.11,446488,39.91,88214,7.88,11028,0.98,1107,0.09,0,0,0.0
광주광역시,978846,789626,666559,84.87,67193,8.55,44015,5.6,6815,0.86,736,0.09,0,0,0.0
대전광역시,924032,718559,345701,48.48,297152,41.67,62304,8.73,7067,0.99,791,0.11,0,0,0.0
울산광역시,787300,620130,256682,41.68,303058,49.21,47951,7.78,7380,1.19,720,0.11,0,0,0.0
세종특별자치시,207175,172446,96533,56.38,56596,33.05,15867,9.26,2055,1.2,155,0.09,0,0,0.0
경기도,8299780,6361997,3165862,50.08,2571395,40.68,521356,8.24,56690,0.89,5580,0.08,0,0,0.0
강원특별자치도,1056974,829259,363773,44.19,391951,47.61,59253,7.19,7253,0.88,905,0.1,0,0,0.0
충청북도,1150754,875820,406468,46.75,389609,44.81,64264,7.39,8073,0.92,1002,0.11,0,0,0.0
충청남도,1572610,1176114,549782,47.08,521632,44.67,84215,7.21,10672,0.91,1249,0.1,0,0,0.0
전북특별자치도,1224460,1001563,830627,83.45,107546,10.8,47695,4.79,7940,0.79,1444,0.14,0,0,0.0
전라남도,1273520,1021027,871503,85.91,92152,9.08,41566,4.09,7325,0.72,1781,0.17,0,0,0.0
경상북도,1794074,1409490,351186,25.1,952136,68.06,83499,5.96,10603,0.75,1406,0.1,0,0,0.0
경상남도,2030120,1576280,597024,38.18,847246,54.19,102113,6.53,15167,0.97,1861,0.11,0,0,0.0
제주특별자치도,307935,236810,133727,56.96,79761,33.97,17736,7.55,3269,1.39,276,0.11,0,0,0.0
