District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,2546850,2051707,972784,47.75,855412,41.99,182423,8.95,24552,1.2,1722,0.08,0,0,0.0
부산광역시,1356988,1063864,425203,40.22,549394,51.97,73138,6.91,8255,0.78,965,0.09,0,0,0.0
대구광역시,1054551,806141,157297,19.63,579671,72.34,57920,7.22,5693,0.71,648,0.08,0,0,0.0
인천광역시,559201,426353,214313,50.61,172079,40.63,32576,7.69,4036,0.95,425,0.1,0,0,0.0
광주광역시,542534,418698,348735,83.76,39083,9.38,24240,5.82,3851,0.92,419,0.1,0,0,0.0
대전광역시,514822,416661,213784,51.71,158314,38.29,36785,8.89,4054,0.98,460,0.11,0,0,0.0
울산광역시,363400,300478,133755,44.82,138251,46.33,22386,7.5,3638,1.21,362,0.12,0,0,0.0
세종특별자치시,93692,79148,45458,57.85,24472,31.14,7624,9.7,959,1.22,64,0.08,0,0,0.0
경기도,4269653,3236248,1583105,49.23,1342193,41.74,258243,8.03,28861,0.89,2790,0.08,0,0,0.0
강원특별자치도,575428,461284,204223,44.6,217550,47.51,31533,6.88,4037,0.88,506,0.11,0,0,0.0
충청북도,599028,480325,233841,49.04,204171,42.82,33848,7.09,4340,0.91,574,0.12,0,0,0.0
충청남도,730311,573076,278504,48.95,247500,43.5,37286,6.55,4999,0.87,617,0.1,0,0,0.0
전북특별자치도,623851,513630,426935,83.68,55909,10.95,22416,4.39,4023,0.78,882,0.17,0,0,0.0
전라남도,731759,570570,487243,86.0,53049,9.36,21046,3.71,3971,0.7,1199,0.21,0,0,0.0
경상북도,915524,769582,210055,27.52,501488,65.71,45183,5.92,5629,0.73,778,0.1,0,0,0.0
경상남도,961815,807337,343693,42.92,396065,49.46,52235,6.52,7756,0.96,945,0.11,0,0,0.0
제주특별자치도,161726,113106,58216,51.93,43796,39.06,8407,7.49,1538,1.37,142,0.12,0,0,0.0
