District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,1592349,1233316,538065,43.94,560414,45.77,110060,8.98,14696,1.2,1078,0.08,0,0,0.0
부산광역시,1046376,823871,330473,40.37,423638,51.75,57316,7.0,6354,0.77,752,0.09,0,0,0.0
대구광역시,894680,685445,134884,19.8,491574,72.16,49341,7.24,4861,0.71,551,0.08,0,0,0.0
인천광역시,370038,282969,140262,49.91,115602,41.14,22107,7.86,2737,0.97,269,0.09,0,0,0.0
광주광역시,453576,342120,282271,82.98,33763,9.92,20487,6.02,3260,0.95,354,0.1,0,0,0.0
대전광역시,336392,262381,128708,49.44,107649,41.35,21244,8.16,2412,0.92,300,0.11,0,0,0.0
울산광역시,212563,180280,83851,46.84,79270,44.28,13420,7.49,2234,1.24,218,0.12,0,0,0.0
세종특별자치시,55789,43929,22433,51.47,16294,37.38,4268,9.79,542,1.24,42,0.09,0,0,0.0
경기도,3132048,2311201,1078533,46.98,1006830,43.85,187434,8.16,20836,0.9,2074,0.09,0,0,0.0
강원특별자치도,415477,336045,151191,45.31,156177,46.81,23011,6.89,2868,0.85,361,0.1,0,0,0.0
충청북도,402607,330232,161259,49.2,141505,43.17,21669,6.61,2915,0.88,399,0.12,0,0,0.0
충청남도,488739,404241,207385,51.68,164817,41.07,25168,6.27,3460,0.86,445,0.11,0,0,0.0
전북특별자치도,441950,376161,316614,84.74,38067,10.18,15319,4.1,2907,0.77,686,0.18,0,0,0.0
전라남도,567752,446258,384612,86.82,39178,8.84,15120,3.41,3088,0.69,977,0.22,0,0,0.0
경상북도,615761,539100,154522,28.91,343834,64.33,31591,5.91,3939,0.73,544,0.1,0,0,0.0
경상남도,631522,546659,239875,44.24,262569,48.43,33941,6.26,5119,0.94,652,0.12,0,0,0.0
제주특별자치도,130200,85250,40918,48.43,35891,42.48,6390,7.56,1161,1.37,113,0.13,0,0,0.0
