District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,26009,19018,6980,36.97,10567,55.98,1190,6.3,118,0.62,21,0.11,0,0,0.0
서구,63096,48875,18427,37.99,26526,54.69,3122,6.43,379,0.78,45,0.09,0,0,0.0
동구,64439,48534,17957,37.25,26785,55.56,3079,6.38,330,0.68,54,0.11,0,0,0.0
영도구,65276,49663,21616,43.8,24766,50.18,2592,5.25,327,0.66,46,0.09,0,0,0.0
부산진구,241107,183848,72034,39.46,95289,52.21,13574,7.43,1449,0.79,165,0.09,0,0,0.0
동래구,149360,120235,47407,39.66,62478,52.27,8533,7.13,1020,0.85,85,0.07,0,0,0.0
남구,139165,109915,42724,39.1,57686,52.79,7914,7.24,844,0.77,86,0.07,0,0,0.0
북구,132356,105985,44123,41.91,53003,50.34,7185,6.82,858,0.81,109,0.1,0,0,0.0
해운대구,97985,83832,37356,44.83,39719,47.66,5553,6.66,620,0.74,74,0.08,0,0,0.0
기장군,80157,60065,24248,40.62,30989,51.92,3956,6.62,440,0.73,52,0.08,0,0,0.0
사하구,117670,96994,45029,46.69,44822,46.48,5803,6.01,687,0.71,90,0.09,0,0,0.0
금정구,124808,86423,22386,26.06,56598,65.88,6136,7.14,717,0.83,63,0.07,0,0,0.0
강서구,65226,50111,22316,44.79,23299,46.76,3776,7.57,385,0.77,42,0.08,0,0,0.0
연제구,149437,116073,44016,38.17,62091,53.84,8156,7.07,945,0.81,107,0.09,0,0,0.0
수영구,107157,82364,30720,37.57,44418,54.33,5843,7.14,707,0.86,62,0.07,0,0,0.0
사상구,93049,72693,31023,42.95,35659,49.36,4884,6.76,568,0.78,95,0.13,0,0,0.0
