District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
창원시의창구,159697,123920,45433,36.93,66641,54.17,9370,7.61,1434,1.16,133,0.1,0,0,0.0
창원시성산구,168249,132895,51279,38.87,66662,50.53,11769,8.92,2063,1.56,138,0.1,0,0,0.0
창원시마산합포구,142272,109704,35128,32.26,65967,60.58,6730,6.18,950,0.87,113,0.1,0,0,0.0
창원시마산회원구,141969,110927,36975,33.57,64834,58.87,7108,6.45,1064,0.96,143,0.12,0,0,0.0
창원시진해구,137194,104551,41533,40.0,53703,51.73,7462,7.18,1006,0.96,106,0.1,0,0,0.0
진주시,82442,69499,25891,37.57,37858,54.94,4496,6.52,578,0.83,81,0.11,0,0,0.0
통영시,95055,72002,24639,34.49,42396,59.35,3771,5.27,527,0.73,92,0.12,0,0,0.0
고성군,43287,33580,10744,32.3,20573,61.85,1662,4.99,254,0.76,27,0.08,0,0,0.0
사천시,94356,73114,25242,34.84,41495,57.27,4949,6.83,662,0.91,103,0.14,0,0,0.0
김해시,225194,167910,75963,45.58,76232,45.74,12536,7.52,1707,1.02,201,0.12,0,0,0.0
밀양시,90650,69757,23125,33.42,41676,60.24,3783,5.46,508,0.73,87,0.12,0,0,0.0
거제시,178927,133282,62796,47.47,58922,44.54,8918,6.74,1506,1.13,142,0.1,0,0,0.0
의령군,23294,18214,5421,30.14,11559,64.26,832,4.62,140,0.77,34,0.18,0,0,0.0
함안군,51990,40601,13802,34.27,23755,58.99,2275,5.65,371,0.92,60,0.14,0,0,0.0
창녕군,50638,38724,11013,28.69,25310,65.93,1760,4.58,263,0.68,40,0.1,0,0,0.0
양산시,275497,210244,91523,43.84,100500,48.14,14571,6.97,1948,0.93,219,0.1,0,0,0.0
하동군,35423,28636,10592,37.43,15959,56.4,1442,5.09,255,0.9,44,0.15,0,0,0.0
남해군,36504,28758,9931,34.93,16808,59.13,1377,4.84,269,0.94,39,0.13,0,0,0.0
함양군,32702,25848,8489,33.2,15503,60.63,1321,5.16,219,0.85,36,0.14,0,0,0.0
산청군,30968,24668,7478,30.63,15548,63.69,1130,4.62,219,0.89,36,0.14,0,0,0.0
거창군,52316,41373,12623,30.84,25259,61.72,2640,6.45,332,0.81,65,0.15,0,0,0.0
합천군,37329,28935,7001,24.5,20132,70.47,1188,4.15,200,0.7,46,0.16,0,0,0.0
