District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,48665,36652,18767,51.54,14724,40.43,2606,7.15,284,0.77,31,0.08,0,0,0.0
동구,7844,7838,4958,63.64,2255,28.94,461,5.91,107,1.37,9,0.11,0,0,0.0
미추홀구,64125,56272,32913,58.92,18080,32.36,4305,7.7,511,0.91,46,0.08,0,0,0.0
연수구,42813,33568,16156,48.41,14100,42.25,2770,8.3,317,0.94,29,0.08,0,0,0.0
남동구,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
부평구,95023,70678,35273,50.28,28309,40.36,5754,8.2,746,1.06,59,0.08,0,0,0.0
계양구,9710,8770,5445,62.55,2507,28.79,636,7.3,107,1.22,10,0.11,0,0,0.0
서구,151179,105232,49146,47.0,45137,43.16,9105,8.7,1062,1.01,114,0.1,0,0,0.0
강화군,39159,29036,11034,38.21,16333,56.56,1286,4.45,194,0.67,27,0.09,0,0,0.0
옹진군,11395,8920,3296,37.39,4757,53.97,684,7.76,58,0.65,19,0.21,0,0,0.0
