District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,10813,10779,5823,54.49,3295,30.83,1417,13.26,142,1.32,8,0.07,0,0,0.0
원주시,131275,99176,44509,45.2,45219,45.92,7652,7.77,974,0.98,105,0.1,0,0,0.0
강릉시,113370,91356,40828,44.98,42615,46.95,6418,7.07,811,0.89,90,0.09,0,0,0.0
동해시,32353,26560,11813,44.75,12728,48.22,1597,6.05,220,0.83,36,0.13,0,0,0.0
삼척시,28301,24003,10448,43.86,11604,48.71,1528,6.41,221,0.92,20,0.08,0,0,0.0
태백시,26038,20410,8700,42.89,10409,51.32,1001,4.93,156,0.76,14,0.06,0,0,0.0
정선군,7126,6702,3633,54.68,2577,38.78,371,5.58,56,0.84,7,0.1,0,0,0.0
속초시,10523,9461,4943,52.56,3762,40.0,606,6.44,84,0.89,9,0.09,0,0,0.0
고성군,12988,10885,4916,45.51,5095,47.17,693,6.41,82,0.75,14,0.12,0,0,0.0
양양군,17349,13853,5890,42.8,7066,51.35,692,5.02,104,0.75,7,0.05,0,0,0.0
인제군,14734,12553,5741,46.34,5270,42.54,1231,9.93,119,0.96,26,0.2,0,0,0.0
홍천군,28944,22222,9126,41.44,11429,51.9,1285,5.83,144,0.65,33,0.14,0,0,0.0
횡성군,29513,21623,7800,36.36,12553,58.53,923,4.3,143,0.66,28,0.13,0,0,0.0
영월군,5831,5152,2315,45.21,2559,49.98,209,4.08,34,0.66,3,0.05,0,0,0.0
평창군,14727,13605,6641,49.15,5960,44.11,783,5.79,112,0.82,15,0.11,0,0,0.0
화천군,14984,12513,5329,42.98,5776,46.58,1148,9.25,124,1.0,21,0.16,0,0,0.0
양구군,8207,7113,3289,46.63,3085,43.74,602,8.53,66,0.93,11,0.15,0,0,0.0
철원군,9630,8600,4021,47.26,3675,43.19,734,8.62,64,0.75,14,0.16,0,0,0.0
