District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,2126832,1696888,787785,46.76,724042,42.97,151100,8.96,20286,1.2,1417,0.08,0,0,0.0
부산광역시,1235345,973203,391454,40.48,499652,51.67,67308,6.96,7568,0.78,886,0.09,0,0,0.0
대구광역시,1007676,771051,151514,19.77,553059,72.16,55696,7.26,5464,0.71,623,0.08,0,0,0.0
인천광역시,469913,356966,176988,49.92,146202,41.23,27607,7.78,3386,0.95,344,0.09,0,0,0.0
광주광역시,497863,377990,312666,83.19,36757,9.78,22433,5.96,3550,0.94,395,0.1,0,0,0.0
대전광역시,425028,339751,172837,51.27,132304,39.24,28426,8.43,3163,0.93,370,0.1,0,0,0.0
울산광역시,291711,242111,107933,44.89,111269,46.28,17945,7.46,2951,1.22,290,0.12,0,0,0.0
세종특별자치시,69381,56461,30727,54.83,19185,34.23,5383,9.6,686,1.22,50,0.08,0,0,0.0
경기도,3803697,2862562,1383257,48.64,1203087,42.3,229421,8.06,25520,0.89,2485,0.08,0,0,0.0
강원특별자치도,514776,415349,185371,44.96,193972,47.05,28799,6.98,3644,0.88,460,0.11,0,0,0.0
충청북도,529343,428301,208922,49.14,182009,42.81,29856,7.02,3797,0.89,512,0.12,0,0,0.0
충청남도,635791,509188,252895,50.03,214979,42.53,32624,6.45,4419,0.87,558,0.11,0,0,0.0
전북특별자치도,548787,458259,383351,84.22,48260,10.6,19173,4.21,3575,0.78,810,0.17,0,0,0.0
전라남도,656385,512552,438734,86.22,47022,9.24,18417,3.61,3555,0.69,1097,0.21,0,0,0.0
경상북도,802404,685381,192533,28.33,440557,64.82,40787,6.0,5030,0.74,692,0.1,0,0,0.0
경상남도,809495,687733,296440,43.46,334458,49.03,43910,6.43,6470,0.94,813,0.11,0,0,0.0
제주특별자치도,136776,90945,44401,49.26,37582,41.69,6808,7.55,1225,1.35,116,0.12,0,0,0.0
