District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
종로구,39758,35564,21932,62.05,10075,28.5,2751,7.78,557,1.57,30,0.08,0,0,0.0
중구,48111,38332,18958,49.88,15011,39.49,3537,9.3,475,1.24,25,0.06,0,0,0.0
용산구,112353,87864,38422,44.07,39224,44.99,8147,9.34,1315,1.5,62,0.07,0,0,0.0
성동구,100457,85103,43442,51.41,31925,37.78,8107,9.59,935,1.1,76,0.08,0,0,0.0
광진구,101954,68401,24336,35.89,35320,52.09,7215,10.64,851,1.25,79,0.11,0,0,0.0
동대문구,21068,18772,10515,56.48,5971,32.07,1898,10.19,212,1.13,18,0.09,0,0,0.0
중랑구,100445,80102,41145,51.7,31421,39.48,6172,7.75,768,0.96,69,0.08,0,0,0.0
성북구,113544,95456,52671,55.6,32111,33.89,8536,9.01,1338,1.41,71,0.07,0,0,0.0
강북구,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
도봉구,169778,114999,45287,39.67,58163,50.95,9291,8.13,1297,1.13,108,0.09,0,0,0.0
노원구,30535,28320,18017,63.96,7529,26.73,2315,8.21,292,1.03,13,0.04,0,0,0.0
은평구,26267,21488,11353,53.33,7885,37.03,1738,8.16,283,1.32,29,0.13,0,0,0.0
서대문구,103418,79660,39300,49.7,31826,40.25,6565,8.3,1301,1.64,73,0.09,0,0,0.0
마포구,94091,77783,39323,50.96,28828,37.36,7509,9.73,1447,1.87,46,0.05,0,0,0.0
양천구,157133,123902,57289,46.51,54496,44.24,9952,8.08,1305,1.05,122,0.09,0,0,0.0
강서구,38198,36514,23464,64.76,9179,25.33,3169,8.74,378,1.04,37,0.1,0,0,0.0
구로구,121965,95563,45963,48.44,40357,42.53,7443,7.84,1038,1.09,85,0.08,0,0,0.0
금천구,54526,45920,26268,57.67,14475,31.78,4271,9.37,481,1.05,52,0.11,0,0,0.0
영등포구,83627,66749,31475,47.54,27964,42.23,5949,8.98,760,1.14,57,0.08,0,0,0.0
동작구,33934,25355,10572,42.05,11761,46.78,2475,9.84,309,1.22,23,0.09,0,0,0.0
관악구,28300,27624,17876,65.36,5916,21.63,3086,11.28,447,1.63,24,0.08,0,0,0.0
서초구,126791,107198,39185,36.76,56235,52.76,9906,9.29,1200,1.12,57,0.05,0,0,0.0
강남구,111753,93686,34751,37.3,48590,52.16,8886,9.53,870,0.93,55,0.05,0,0,0.0
송파구,208816,161889,62111,38.63,82125,51.08,14743,9.17,1641,1.02,138,0.08,0,0,0.0
강동구,105263,85897,37721,44.22,38887,45.58,7768,9.1,856,1.0,69,0.08,0,0,0.0
