District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
수원시장안구,49936,39677,20439,51.84,15717,39.86,2914,7.39,320,0.81,35,0.08,0,0,0.0
수원시권선구,199873,148173,72648,49.37,59918,40.72,13038,8.86,1401,0.95,129,0.08,0,0,0.0
수원시팔달구,124346,89551,39545,44.48,40139,45.14,8272,9.3,841,0.94,107,0.12,0,0,0.0
수원시영통구,162295,121757,50617,41.87,54782,45.31,14133,11.69,1238,1.02,117,0.09,0,0,0.0
성남시수정구,46635,42565,27321,64.55,11630,27.48,3058,7.22,290,0.68,21,0.04,0,0,0.0
성남시중원구,124774,98479,56992,58.24,33489,34.22,6564,6.7,718,0.73,90,0.09,0,0,0.0
성남시분당구,218428,178801,74290,41.79,84991,47.81,16698,9.39,1655,0.93,101,0.05,0,0,0.0
의정부시,125476,79999,34695,43.69,37661,47.42,6196,7.8,788,0.99,69,0.08,0,0,0.0
안양시만안구,97785,70604,30995,44.21,32564,46.45,5878,8.38,604,0.86,57,0.08,0,0,0.0
안양시동안구,107926,96804,53368,55.46,33210,34.51,8606,8.94,967,1.0,72,0.07,0,0,0.0
부천시원미구,153475,127134,70285,55.67,44631,35.35,9980,7.9,1255,0.99,99,0.07,0,0,0.0
부천시소사구,107498,78854,36527,46.63,35090,44.8,5795,7.39,848,1.08,63,0.08,0,0,0.0
부천시오정구,105518,76808,41414,54.22,28924,37.87,5247,6.87,688,0.9,101,0.13,0,0,0.0
광명시,114098,96920,53725,55.76,33741,35.02,7831,8.12,976,1.01,64,0.06,0,0,0.0
평택시,227090,169188,86294,51.35,66122,39.34,14142,8.41,1309,0.77,177,0.1,0,0,0.0
양주시,73117,55706,29232,52.81,22294,40.27,3394,6.13,369,0.66,59,0.1,0,0,0.0
동두천시,25200,14846,5649,38.35,8164,55.42,802,5.44,97,0.65,18,0.12,0,0,0.0
안산시상록구,231981,172153,95042,55.58,60633,35.46,13600,7.95,1511,0.88,194,0.11,0,0,0.0
안산시단원구,183440,132774,68848,52.22,50817,38.54,10773,8.17,1222,0.92,169,0.12,0,0,0.0
고양시덕양구,202206,154671,76958,50.07,62798,40.86,12180,7.92,1643,1.06,107,0.06,0,0,0.0
고양시일산동구,109121,83202,42063,50.91,32966,39.9,6686,8.09,839,1.01,64,0.07,0,0,0.0
고양시일산서구,162240,128837,66545,51.95,50682,39.57,9423,7.35,1329,1.03,95,0.07,0,0,0.0
과천시,28014,25018,12247,49.25,10058,40.45,2227,8.95,314,1.26,17,0.06,0,0,0.0
의왕시,71205,60265,30665,51.17,24016,40.07,4658,7.77,535,0.89,50,0.08,0,0,0.0
구리시,63120,56027,32792,58.88,18126,32.54,4259,7.64,482,0.86,33,0.05,0,0,0.0
남양주시,234267,170548,80184,47.3,75770,44.7,11909,7.02,1485,0.87,152,0.08,0,0,0.0
오산시,90641,72008,41479,58.01,22923,32.06,6398,8.94,627,0.87,67,0.09,0,0,0.0
화성시갑,151953,111023,56648,51.33,43354,39.28,9334,8.45,907,0.82,110,0.09,0,0,0.0
화성시을,142144,113938,56806,50.16,40672,35.91,14639,12.92,1046,0.92,81,0.07,0,0,0.0
시흥시,58138,52660,34911,66.69,12755,24.36,4231,8.08,412,0.78,39,0.07,0,0,0.0
군포시,81406,66944,37243,56.01,23094,34.73,5448,8.19,652,0.98,56,0.08,0,0,0.0
하남시,179341,142306,71768,50.74,56978,40.28,11379,8.04,1213,0.85,101,0.07,0,0,0.0
파주시,109673,83069,44764,54.23,31477,38.13,5545,6.71,688,0.83,57,0.06,0,0,0.0
여주시,77083,54442,22151,40.95,28522,52.73,2919,5.39,430,0.79,59,0.1,0,0,0.0
이천시,48017,41914,22090,53.14,16208,38.99,2894,6.96,309,0.74,67,0.16,0,0,0.0
용인시처인구,154404,118614,60043,50.95,47752,40.52,8972,7.61,946,0.8,131,0.11,0,0,0.0
용인시수지구,169046,131390,52528,40.2,65014,49.75,11802,9.03,1225,0.93,87,0.06,0,0,0.0
용인시기흥구,97558,75757,36949,49.07,31292,41.56,6374,8.46,614,0.81,60,0.07,0,0,0.0
안성시,79271,57302,25959,45.62,26794,47.09,3699,6.5,390,0.68,56,0.09,0,0,0.0
김포시,120253,84152,37989,45.4,38378,45.87,6533,7.8,690,0.82,70,0.08,0,0,0.0
광주시,215264,142370,63937,45.17,67110,47.41,9318,6.58,1062,0.75,111,0.07,0,0,0.0
포천시,73319,55349,25116,45.73,26134,47.58,3241,5.9,363,0.66,62,0.11,0,0,0.0
연천군,19796,16477,7381,45.16,7802,47.74,1006,6.15,133,0.81,20,0.12,0,0,0.0
양평군,78311,59883,25449,42.76,30519,51.28,2998,5.03,494,0.83,45,0.07,0,0,0.0
가평군,36868,29076,12365,42.85,14673,50.85,1569,5.43,224,0.77,22,0.07,0,0,0.0
