District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
종로구,28769,26832,17059,63.98,7114,26.68,2081,7.8,388,1.45,20,0.07,0,0,0.0
중구,36700,29914,15140,51.05,11266,37.99,2852,9.61,377,1.27,19,0.06,0,0,0.0
용산구,85589,68903,31739,46.43,29116,42.59,6393,9.35,1060,1.55,45,0.06,0,0,0.0
성동구,89070,75143,38063,51.02,28449,38.13,7185,9.63,829,1.11,69,0.09,0,0,0.0
광진구,80558,53579,19019,35.83,27432,51.68,5892,11.1,674,1.26,63,0.11,0,0,0.0
동대문구,17087,15657,9340,60.11,4412,28.39,1587,10.21,187,1.2,11,0.07,0,0,0.0
중랑구,97901,78556,40551,51.95,30618,39.23,6053,7.75,758,0.97,66,0.08,0,0,0.0
성북구,85496,71230,39086,55.26,24448,34.57,6161,8.71,968,1.36,56,0.07,0,0,0.0
강북구,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
도봉구,169778,114999,45287,39.67,58163,50.95,9291,8.13,1297,1.13,108,0.09,0,0,0.0
노원구,8353,8352,5536,66.53,2053,24.67,660,7.93,69,0.82,3,0.03,0,0,0.0
은평구,905,854,412,51.18,235,29.19,122,15.15,21,2.6,15,1.86,0,0,0.0
서대문구,90342,68040,32181,47.66,28314,41.93,5802,8.59,1152,1.7,67,0.09,0,0,0.0
마포구,73471,58089,27481,47.71,23178,40.24,5781,10.03,1117,1.93,40,0.06,0,0,0.0
양천구,139615,107321,47288,44.33,49455,46.36,8696,8.15,1122,1.05,111,0.1,0,0,0.0
강서구,17877,17832,11793,66.67,4359,24.64,1322,7.47,193,1.09,20,0.11,0,0,0.0
구로구,107083,82504,38103,46.5,36419,44.45,6434,7.85,899,1.09,73,0.08,0,0,0.0
금천구,46905,39022,22170,57.25,12828,33.12,3296,8.51,384,0.99,44,0.11,0,0,0.0
영등포구,75713,59456,27283,46.27,25688,43.56,5272,8.94,670,1.13,50,0.08,0,0,0.0
동작구,31979,24090,10171,42.58,11056,46.28,2344,9.81,294,1.23,21,0.08,0,0,0.0
관악구,7147,7147,4462,63.09,1594,22.53,860,12.16,149,2.1,7,0.09,0,0,0.0
서초구,105009,89522,33999,38.2,45814,51.47,8129,9.13,1003,1.12,49,0.05,0,0,0.0
강남구,94890,80541,29824,37.24,41778,52.16,7681,9.59,752,0.93,49,0.06,0,0,0.0
송파구,172973,127503,43265,34.18,70041,55.34,11789,9.31,1336,1.05,115,0.09,0,0,0.0
강동구,90123,71413,29470,41.54,34006,47.93,6679,9.41,732,1.03,55,0.07,0,0,0.0
