District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,9765,9731,5233,54.26,2942,30.5,1328,13.77,133,1.37,7,0.07,0,0,0.0
원주시,120110,88321,38508,43.9,41444,47.25,6788,7.73,873,0.99,88,0.1,0,0,0.0
강릉시,111235,89783,40205,45.07,41837,46.9,6279,7.03,785,0.88,88,0.09,0,0,0.0
동해시,32353,26560,11813,44.75,12728,48.22,1597,6.05,220,0.83,36,0.13,0,0,0.0
삼척시,20538,17410,7523,43.54,8390,48.56,1188,6.87,163,0.94,13,0.07,0,0,0.0
태백시,24975,19774,8495,43.23,10029,51.04,960,4.88,152,0.77,13,0.06,0,0,0.0
정선군,3243,3222,1732,54.19,1268,39.67,176,5.5,15,0.46,5,0.15,0,0,0.0
속초시,9253,8624,4665,54.37,3259,37.98,568,6.62,78,0.9,9,0.1,0,0,0.0
고성군,8332,6361,2499,39.58,3418,54.14,353,5.59,33,0.52,10,0.15,0,0,0.0
양양군,11501,10093,4755,47.44,4680,46.69,508,5.06,74,0.73,5,0.04,0,0,0.0
인제군,13731,11903,5519,46.82,4973,42.19,1169,9.91,107,0.9,18,0.15,0,0,0.0
홍천군,28944,22222,9126,41.44,11429,51.9,1285,5.83,144,0.65,33,0.14,0,0,0.0
횡성군,27184,20056,7400,37.2,11459,57.6,874,4.39,134,0.67,25,0.12,0,0,0.0
영월군,4938,4554,2158,47.7,2136,47.21,195,4.31,32,0.7,3,0.06,0,0,0.0
평창군,13612,12867,6422,50.26,5472,42.83,758,5.93,109,0.85,15,0.11,0,0,0.0
화천군,10855,9119,3866,42.77,4311,47.69,758,8.38,86,0.95,17,0.18,0,0,0.0
양구군,6829,6283,3074,49.36,2554,41.01,538,8.63,54,0.86,7,0.11,0,0,0.0
철원군,9396,8376,3958,47.66,3605,43.41,664,7.99,64,0.77,13,0.15,0,0,0.0
