District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,4737869,3789497,1789931,47.58,1581027,42.02,341259,9.07,46245,1.22,3225,0.08,0,0,0.0
부산광역시,2312268,1770801,680284,38.66,942306,53.56,121263,6.89,13845,0.78,1576,0.08,0,0,0.0
대구광역시,1539352,1176669,232997,19.92,840879,71.9,86279,7.37,8383,0.71,944,0.08,0,0,0.0
인천광역시,1301432,1008613,519756,51.88,393267,39.25,77970,7.78,9821,0.98,980,0.09,0,0,0.0
광주광역시,934205,751987,634216,84.8,64333,8.6,42148,5.63,6493,0.86,699,0.09,0,0,0.0
대전광역시,883337,690931,335094,48.87,283191,41.3,59823,8.72,6753,0.98,753,0.1,0,0,0.0
울산광역시,726588,576324,240348,41.99,280467,49.0,44034,7.69,6787,1.18,673,0.11,0,0,0.0
세종특별자치시,180424,151842,85994,57.03,48815,32.37,13989,9.27,1824,1.2,139,0.09,0,0,0.0
경기도,7814483,6006226,3004075,50.34,2413614,40.44,491082,8.22,53393,0.89,5280,0.08,0,0,0.0
강원특별자치도,998542,781196,340796,43.94,372445,48.03,54590,7.03,6757,0.87,843,0.1,0,0,0.0
충청북도,1066711,816301,381038,47.02,361704,44.63,59201,7.3,7448,0.91,941,0.11,0,0,0.0
충청남도,1487062,1111605,519722,47.09,494448,44.8,78142,7.08,10020,0.9,1194,0.1,0,0,0.0
전북특별자치도,1125396,923799,768358,83.7,98071,10.68,42823,4.66,7285,0.79,1370,0.14,0,0,0.0
전라남도,1217427,972643,830783,85.98,87834,9.09,38928,4.02,6945,0.71,1725,0.17,0,0,0.0
경상북도,1673579,1324525,334745,25.46,890285,67.73,78036,5.93,9932,0.75,1331,0.1,0,0,0.0
경상남도,1901689,1484559,567503,38.54,793896,53.91,95090,6.45,14186,0.96,1768,0.12,0,0,0.0
제주특별자치도,263031,200169,111654,56.26,69373,34.95,14492,7.3,2708,1.36,230,0.11,0,0,0.0
