District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,35284,26223,9784,37.59,14167,54.44,1861,7.15,184,0.7,26,0.09,0,0,0.0
서구,77406,58123,20824,36.1,32694,56.68,3640,6.31,467,0.8,51,0.08,0,0,0.0
동구,70414,52154,18845,36.38,29291,56.54,3248,6.27,354,0.68,60,0.11,0,0,0.0
영도구,85767,62330,25612,41.34,32632,52.68,3231,5.21,411,0.66,54,0.08,0,0,0.0
부산진구,288307,217415,82930,38.42,114672,53.12,16301,7.55,1743,0.8,199,0.09,0,0,0.0
동래구,210715,164977,61189,37.32,89598,54.64,11654,7.1,1389,0.84,126,0.07,0,0,0.0
남구,185953,144562,54922,38.22,77319,53.81,10230,7.12,1087,0.75,116,0.08,0,0,0.0
북구,203642,158637,63401,40.22,82051,52.06,10752,6.82,1248,0.79,154,0.09,0,0,0.0
해운대구,181065,140362,52794,37.83,76152,54.58,9423,6.75,1028,0.73,126,0.09,0,0,0.0
기장군,101286,74061,28841,39.19,39196,53.26,4943,6.71,546,0.74,66,0.08,0,0,0.0
사하구,172257,135121,57278,42.64,67719,50.41,8214,6.11,987,0.73,118,0.08,0,0,0.0
금정구,171450,132845,46950,35.55,74144,56.15,9728,7.36,1113,0.84,99,0.07,0,0,0.0
강서구,84554,65795,29915,45.73,29982,45.83,4945,7.56,510,0.77,58,0.08,0,0,0.0
연제구,151927,117989,44657,38.09,63218,53.93,8277,7.06,959,0.81,109,0.09,0,0,0.0
수영구,138081,103743,36438,35.38,58421,56.73,7174,6.96,872,0.84,72,0.06,0,0,0.0
사상구,154160,116464,45904,39.68,61050,52.77,7642,6.6,947,0.81,142,0.12,0,0,0.0
