District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,98226,71479,35792,50.4,28826,40.59,5681,8.0,649,0.91,64,0.09,0,0,0.0
동구,33990,27162,13584,50.38,11324,41.99,1705,6.32,312,1.15,38,0.14,0,0,0.0
미추홀구,216558,165852,86323,52.42,63818,38.75,12758,7.74,1605,0.97,162,0.09,0,0,0.0
연수구,141605,107435,47885,44.83,48265,45.18,9531,8.92,1042,0.97,84,0.07,0,0,0.0
남동구,129816,112075,65764,59.06,36574,32.84,7805,7.0,1085,0.97,114,0.1,0,0,0.0
부평구,237771,185367,98423,53.48,68867,37.42,14605,7.93,1957,1.06,171,0.09,0,0,0.0
계양구,80484,71591,44988,63.26,20474,28.79,4923,6.92,673,0.94,51,0.07,0,0,0.0
서구,288978,210232,104859,50.19,83857,40.14,17867,8.55,2074,0.99,228,0.1,0,0,0.0
강화군,63399,48634,19095,39.51,26323,54.46,2497,5.16,367,0.75,47,0.09,0,0,0.0
옹진군,13282,10261,3634,35.89,5670,56.01,733,7.24,65,0.64,21,0.2,0,0,0.0
