City_Code,City_Name,District_Code,District_Name,Precinct,PollStation,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,국민의힘김문수_Votes,개혁신당이준석_Votes,민주노동당권영국_Votes,무소속송진호_Votes,Invalid_Votes,Abstentions
3000,대전광역시,3001,동구,중앙동,관내사전투표,1221,1221,738,366,101,6,2,8,0
3000,대전광역시,3001,동구,중앙동,중앙동제1투,1270,646,211,410,16,5,1,3,624
3000,대전광역시,3001,동구,중앙동,중앙동제2투,1033,568,155,370,34,1,1,7,465
3000,대전광역시,3001,동구,신인동,관내사전투표,1816,1816,1074,588,113,21,2,18,0
3000,대전광역시,3001,동구,신인동,신인동제1투,1834,1231,451,686,76,4,2,12,603
3000,대전광역시,3001,동구,신인동,신인동제2투,2289,1540,491,915,104,9,2,19,749
3000,대전광역시,3001,동구,신인동,신인동제3투,1743,1222,456,665,83,5,3,10,521
3000,대전광역시,3001,동구,신인동,신인동제4투,2553,1815,748,855,179,21,1,11,738
3000,대전광역시,3001,동구,효동,관내사전투표,5251,5251,3546,1271,357,49,3,25,0
3000,대전광역시,3001,동구,효동,효동제1투,2908,2064,746,1154,132,22,0,10,844
3000,대전광역시,3001,동구,효동,효동제2투,3577,2509,1100,1018,331,31,3,26,1068
3000,대전광역시,3001,동구,효동,효동제3투,2676,1714,718,863,113,11,1,8,962
3000,대전광역시,3001,동구,효동,효동제4투,3591,2555,1250,1089,185,19,2,10,1036
3000,대전광역시,3001,동구,효동,효동제5투,2432,1561,654,771,120,6,3,7,871
3000,대전광역시,3001,동구,판암1동,관내사전투표,3282,3282,2060,909,256,29,2,26,0
3000,대전광역시,3001,동구,판암1동,판암1동제1투,1950,1175,402,669,79,13,3,9,775
3000,대전광역시,3001,동구,판암1동,판암1동제2투,2545,1717,574,995,122,9,5,12,828
3000,대전광역시,3001,동구,판암1동,판암1동제3투,2229,1490,555,792,122,14,1,6,739
3000,대전광역시,3001,동구,판암2동,관내사전투표,2461,2461,1444,856,123,15,5,18,0
3000,대전광역시,3001,동구,판암2동,판암2동제1투,1341,783,251,461,56,3,4,8,558
3000,대전광역시,3001,동구,판암2동,판암2동제2투,1496,904,268,581,31,6,5,13,592
3000,대전광역시,3001,동구,판암2동,판암2동제3투,2065,1313,441,754,85,15,2,16,752
3000,대전광역시,3001,동구,용운동,관내사전투표,3952,3952,2512,1081,310,28,3,18,0
3000,대전광역시,3001,동구,용운동,용운동제1투,1723,992,292,596,88,7,1,8,731
3000,대전광역시,3001,동구,용운동,용운동제2투,1826,1093,334,675,67,4,1,12,733
3000,대전광역시,3001,동구,용운동,용운동제3투,3011,1986,707,1076,174,12,2,15,1025
3000,대전광역시,3001,동구,용운동,용운동제4투,2440,1708,684,874,125,14,4,7,732
3000,대전광역시,3001,동구,용운동,용운동제5투,2754,2033,946,862,197,16,2,10,721
3000,대전광역시,3001,동구,대동,관내사전투표,3449,3448,2166,954,270,23,7,28,1
3000,대전광역시,3001,동구,대동,대동제1투,1879,1042,337,612,79,6,2,6,837
3000,대전광역시,3001,동구,대동,대동제2투,1561,943,324,537,60,5,3,14,618
3000,대전광역시,3001,동구,대동,대동제3투,1759,1192,428,669,71,14,0,10,567
3000,대전광역시,3001,동구,대동,대동제4투,1842,1417,681,601,115,14,0,6,425
3000,대전광역시,3001,동구,자양동,관내사전투표,2915,2913,1628,797,420,29,5,34,2
3000,대전광역시,3001,동구,자양동,자양동제1투,2196,1237,361,682,154,17,3,20,959
3000,대전광역시,3001,동구,자양동,자양동제2투,2596,1402,391,782,192,16,2,19,1194
3000,대전광역시,3001,동구,자양동,자양동제3투,2149,1307,447,757,80,14,2,7,842
3000,대전광역시,3001,동구,가양1동,관내사전투표,3094,3094,1882,970,194,23,5,20,0
3000,대전광역시,3001,동구,가양1동,가양1동제1투,1697,1101,412,612,52,11,2,12,596
3000,대전광역시,3001,동구,가양1동,가양1동제2투,1192,776,264,450,45,6,2,9,416
3000,대전광역시,3001,동구,가양1동,가양1동제3투,2741,1718,603,954,127,18,2,14,1023
3000,대전광역시,3001,동구,가양1동,가양1동제4투,1943,1159,327,720,90,6,2,14,784
3000,대전광역시,3001,동구,가양2동,관내사전투표,3092,3092,1922,866,247,26,6,25,0
3000,대전광역시,3001,동구,가양2동,가양2동제1투,2749,1857,741,985,98,16,5,12,892
3000,대전광역시,3001,동구,가양2동,가양2동제2투,2096,1320,461,694,128,20,2,15,776
3000,대전광역시,3001,동구,가양2동,가양2동제3투,1808,1092,391,597,78,13,1,12,716
3000,대전광역시,3001,동구,가양2동,가양2동제4투,2322,1436,497,787,112,22,1,17,886
3000,대전광역시,3001,동구,가양2동,가양2동제5투,2394,1347,455,738,120,10,4,20,1047
3000,대전광역시,3001,동구,용전동,관내사전투표,3495,3495,2198,969,268,26,3,31,0
3000,대전광역시,3001,동구,용전동,용전동제1투,3040,2017,768,1044,169,14,5,17,1023
3000,대전광역시,3001,동구,용전동,용전동제2투,3076,1735,612,918,174,11,2,18,1341
3000,대전광역시,3001,동구,용전동,용전동제4투,2833,1765,643,945,139,17,3,18,1068
3000,대전광역시,3001,동구,성남동,관내사전투표,2549,2549,1599,741,173,15,1,20,0
3000,대전광역시,3001,동구,성남동,성남동제1투,2589,1748,634,949,136,20,1,8,841
3000,대전광역시,3001,동구,성남동,성남동제2투,1611,1063,382,603,56,10,0,12,548
3000,대전광역시,3001,동구,성남동,성남동제3투,2030,1425,551,750,87,21,2,14,605
3000,대전광역시,3001,동구,홍도동,관내사전투표,2529,2529,1526,691,269,21,1,21,0
3000,대전광역시,3001,동구,홍도동,홍도동제1투,1200,792,284,450,42,7,2,7,408
3000,대전광역시,3001,동구,홍도동,홍도동제2투,2670,1838,626,1022,155,19,5,11,832
3000,대전광역시,3001,동구,홍도동,홍도동제3투,2857,1535,487,838,176,14,4,16,1322
3000,대전광역시,3001,동구,삼성동,관내사전투표,2232,2232,1399,682,110,20,2,19,0
3000,대전광역시,3001,동구,삼성동,삼성동제1투,1557,1062,398,575,70,8,2,9,495
3000,대전광역시,3001,동구,삼성동,삼성동제2투,1161,681,228,398,35,11,4,5,480
3000,대전광역시,3001,동구,삼성동,삼성동제3투,2687,1935,730,1035,137,15,3,15,752
3000,대전광역시,3001,동구,삼성동,삼성동제4투,2390,1446,470,847,104,15,3,7,944
3000,대전광역시,3001,동구,대청동,관내사전투표,438,438,227,185,16,5,0,5,0
3000,대전광역시,3001,동구,대청동,대청동제1투,676,458,116,312,22,4,2,2,218
3000,대전광역시,3001,동구,대청동,대청동제2투,664,423,101,301,17,2,0,2,241
3000,대전광역시,3001,동구,산내동,관내사전투표,3562,3562,2349,970,189,33,2,19,0
3000,대전광역시,3001,동구,산내동,산내동제1투,3158,1878,717,986,139,13,1,22,1280
3000,대전광역시,3001,동구,산내동,산내동제2투,600,329,98,211,15,2,0,3,271
3000,대전광역시,3001,동구,산내동,산내동제3투,3837,2885,1353,1212,257,40,8,15,952
3000,대전광역시,3001,동구,산내동,산내동제4투,1633,1145,446,598,82,7,4,8,488
3000,대전광역시,3001,동구,산내동,산내동제5투,656,424,141,258,20,4,0,1,232
3000,대전광역시,3001,동구,산내동,산내동제6투,1661,1114,492,540,60,11,2,9,547
3000,대전광역시,3002,중구,은행선화동,관내사전투표,3290,3290,2135,763,334,31,4,23,0
