District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
천안시서북구,132500,88864,39677,45.0,40247,45.65,7260,8.23,888,1.0,81,0.09,0,0,0.0
천안시동남구,88664,72473,37461,52.03,27966,38.84,5813,8.07,678,0.94,77,0.1,0,0,0.0
공주시,52743,42623,20267,47.92,19009,44.94,2667,6.3,299,0.7,48,0.11,0,0,0.0
보령시,43686,37065,17247,46.91,17161,46.67,2051,5.57,261,0.7,46,0.12,0,0,0.0
아산시,119555,94787,50738,53.88,35207,37.39,7258,7.7,881,0.93,73,0.07,0,0,0.0
서산시,82350,66569,35348,53.47,25260,38.21,4786,7.24,623,0.94,80,0.12,0,0,0.0
태안군,21315,16504,6836,41.76,8743,53.41,668,4.08,96,0.58,25,0.15,0,0,0.0
금산군,13972,11073,5116,46.52,5290,48.1,505,4.59,67,0.6,19,0.17,0,0,0.0
논산시,32924,24536,11111,45.64,11767,48.34,1222,5.02,214,0.87,28,0.11,0,0,0.0
계룡시,20420,17383,8763,50.8,6940,40.23,1381,8.0,155,0.89,10,0.05,0,0,0.0
당진시,124672,92792,47452,51.46,37783,40.98,6005,6.51,857,0.92,97,0.1,0,0,0.0
부여군,40927,31856,13248,41.91,16593,52.49,1512,4.78,226,0.71,29,0.09,0,0,0.0
서천군,30378,23858,11454,48.39,10898,46.04,1106,4.67,175,0.73,36,0.15,0,0,0.0
홍성군,35774,30871,15769,51.45,12626,41.19,1877,6.12,341,1.11,34,0.11,0,0,0.0
청양군,13880,11658,5081,43.98,5752,49.79,622,5.38,76,0.65,20,0.17,0,0,0.0
예산군,45926,35360,13305,37.88,19529,55.6,1978,5.63,273,0.77,33,0.09,0,0,0.0
