District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
천안시서북구,98930,65711,29053,44.57,30154,46.26,5247,8.05,665,1.02,61,0.09,0,0,0.0
천안시동남구,67353,55913,28526,51.36,22011,39.63,4404,7.92,533,0.95,64,0.11,0,0,0.0
공주시,46470,38736,19145,49.81,16418,42.72,2541,6.61,281,0.73,44,0.11,0,0,0.0
보령시,35345,31690,15847,50.41,13435,42.73,1883,5.98,235,0.74,36,0.11,0,0,0.0
아산시,99293,76683,39874,52.35,29848,39.19,5645,7.41,730,0.95,60,0.07,0,0,0.0
서산시,74200,60630,32328,53.7,22936,38.1,4306,7.15,556,0.92,73,0.12,0,0,0.0
태안군,19913,15622,6592,42.55,8143,52.56,639,4.12,92,0.59,24,0.15,0,0,0.0
금산군,12846,10328,4862,47.39,4834,47.12,480,4.67,64,0.62,18,0.17,0,0,0.0
논산시,29181,22143,10278,46.78,10357,47.14,1125,5.12,184,0.83,25,0.11,0,0,0.0
계룡시,20420,17383,8763,50.8,6940,40.23,1381,8.0,155,0.89,10,0.05,0,0,0.0
당진시,119028,89413,46290,52.1,35806,40.3,5812,6.54,836,0.94,93,0.1,0,0,0.0
부여군,35926,28758,12320,43.16,14565,51.03,1421,4.97,210,0.73,24,0.08,0,0,0.0
서천군,23797,19820,10060,51.16,8513,43.29,922,4.68,138,0.7,29,0.14,0,0,0.0
홍성군,26330,22248,11251,50.97,9139,41.4,1385,6.27,271,1.22,27,0.12,0,0,0.0
청양군,13880,11658,5081,43.98,5752,49.79,622,5.38,76,0.65,20,0.17,0,0,0.0
예산군,44929,34734,13160,38.15,19074,55.29,1955,5.66,271,0.78,33,0.09,0,0,0.0
