District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,18485,18451,10348,56.51,5717,31.22,2003,10.93,226,1.23,17,0.09,0,0,0.0
원주시,142279,106277,46901,44.45,49307,46.73,8149,7.72,1046,0.99,111,0.1,0,0,0.0
강릉시,117519,94032,41552,44.47,44368,47.49,6587,7.05,823,0.88,90,0.09,0,0,0.0
동해시,44078,35930,16348,45.76,16822,47.09,2200,6.15,305,0.85,48,0.13,0,0,0.0
삼척시,37575,30665,12776,41.97,15495,50.9,1868,6.13,272,0.89,26,0.08,0,0,0.0
태백시,28515,21893,9108,41.86,11418,52.47,1053,4.83,163,0.74,15,0.06,0,0,0.0
정선군,10478,9701,5104,53.03,3928,40.81,505,5.24,77,0.8,9,0.09,0,0,0.0
속초시,12225,11163,5804,52.32,4472,40.31,712,6.41,94,0.84,11,0.09,0,0,0.0
고성군,13965,11538,5106,44.61,5533,48.34,707,6.17,85,0.74,14,0.12,0,0,0.0
양양군,19711,15371,6304,41.29,8096,53.03,746,4.88,112,0.73,8,0.05,0,0,0.0
인제군,18184,14748,6448,44.26,6597,45.28,1359,9.32,134,0.91,30,0.2,0,0,0.0
홍천군,37092,30085,13202,44.28,14569,48.87,1792,6.01,208,0.69,39,0.13,0,0,0.0
횡성군,31398,22812,8151,36.02,13316,58.85,981,4.33,150,0.66,28,0.12,0,0,0.0
영월군,8745,7456,3144,42.49,3895,52.64,303,4.09,48,0.64,8,0.1,0,0,0.0
평창군,18612,16053,7371,46.23,7547,47.34,877,5.5,129,0.8,17,0.1,0,0,0.0
화천군,16641,13634,5687,42.09,6452,47.76,1210,8.95,138,1.02,22,0.16,0,0,0.0
양구군,9509,7972,3576,45.24,3569,45.15,676,8.55,71,0.89,12,0.15,0,0,0.0
철원군,9630,8600,4021,47.26,3675,43.19,734,8.62,64,0.75,14,0.16,0,0,0.0
