District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,10813,10779,5823,54.49,3295,30.83,1417,13.26,142,1.32,8,0.07,0,0,0.0
원주시,131275,99176,44509,45.2,45219,45.92,7652,7.77,974,0.98,105,0.1,0,0,0.0
강릉시,113370,91356,40828,44.98,42615,46.95,6418,7.07,811,0.89,90,0.09,0,0,0.0
동해시,32353,26560,11813,44.75,12728,48.22,1597,6.05,220,0.83,36,0.13,0,0,0.0
삼척시,28641,24240,10507,43.67,11770,48.92,1537,6.38,222,0.92,21,0.08,0,0,0.0
태백시,26038,20410,8700,42.89,10409,51.32,1001,4.93,156,0.76,14,0.06,0,0,0.0
정선군,8161,7737,4116,53.64,3064,39.93,421,5.48,64,0.83,8,0.1,0,0,0.0
속초시,10523,9461,4943,52.56,3762,40.0,606,6.44,84,0.89,9,0.09,0,0,0.0
고성군,12988,10885,4916,45.51,5095,47.17,693,6.41,82,0.75,14,0.12,0,0,0.0
양양군,17976,14213,5982,42.38,7319,51.85,700,4.95,106,0.75,7,0.04,0,0,0.0
인제군,14734,12553,5741,46.34,5270,42.54,1231,9.93,119,0.96,26,0.2,0,0,0.0
홍천군,28944,22222,9126,41.44,11429,51.9,1285,5.83,144,0.65,33,0.14,0,0,0.0
횡성군,29513,21623,7800,36.36,12553,58.53,923,4.3,143,0.66,28,0.13,0,0,0.0
영월군,6620,5941,2712,46.01,2890,49.03,250,4.24,38,0.64,4,0.06,0,0,0.0
평창군,14727,13605,6641,49.15,5960,44.11,783,5.79,112,0.82,15,0.11,0,0,0.0
화천군,15179,12636,5374,42.91,5845,46.68,1155,9.22,126,1.0,21,0.16,0,0,0.0
양구군,8207,7113,3289,46.63,3085,43.74,602,8.53,66,0.93,11,0.15,0,0,0.0
철원군,9630,8600,4021,47.26,3675,43.19,734,8.62,64,0.75,14,0.16,0,0,0.0
