District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
종로구,39758,35564,21932,62.05,10075,28.5,2751,7.78,557,1.57,30,0.08,0,0,0.0
중구,48111,38332,18958,49.88,15011,39.49,3537,9.3,475,1.24,25,0.06,0,0,0.0
용산구,117830,91732,39142,43.0,42025,46.17,8426,9.25,1360,1.49,63,0.06,0,0,0.0
성동구,100457,85103,43442,51.41,31925,37.78,8107,9.59,935,1.1,76,0.08,0,0,0.0
광진구,103650,69441,24705,35.89,35898,52.15,7291,10.59,861,1.25,80,0.11,0,0,0.0
동대문구,22664,19769,10890,55.54,6511,33.21,1962,10.0,223,1.13,19,0.09,0,0,0.0
중랑구,110624,90280,48016,53.53,33899,37.79,6843,7.62,850,0.94,80,0.08,0,0,0.0
성북구,116968,98880,54931,55.97,32918,33.54,8830,8.99,1381,1.4,73,0.07,0,0,0.0
강북구,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
도봉구,169778,114999,45287,39.67,58163,50.95,9291,8.13,1297,1.13,108,0.09,0,0,0.0
노원구,35850,33635,21389,63.96,8829,26.4,2884,8.62,320,0.95,19,0.05,0,0,0.0
은평구,31297,24524,12479,51.37,9458,38.93,1999,8.22,323,1.32,31,0.12,0,0,0.0
서대문구,106154,81616,40100,49.5,32768,40.45,6737,8.31,1326,1.63,76,0.09,0,0,0.0
마포구,100550,83617,42616,51.37,30719,37.03,8036,9.68,1529,1.84,49,0.05,0,0,0.0
양천구,157133,123902,57289,46.51,54496,44.24,9952,8.08,1305,1.05,122,0.09,0,0,0.0
강서구,47156,44680,28128,63.42,11890,26.81,3818,8.6,463,1.04,48,0.1,0,0,0.0
구로구,121965,95563,45963,48.44,40357,42.53,7443,7.84,1038,1.09,85,0.08,0,0,0.0
금천구,54526,45920,26268,57.67,14475,31.78,4271,9.37,481,1.05,52,0.11,0,0,0.0
영등포구,83627,66749,31475,47.54,27964,42.23,5949,8.98,760,1.14,57,0.08,0,0,0.0
동작구,33934,25355,10572,42.05,11761,46.78,2475,9.84,309,1.22,23,0.09,0,0,0.0
관악구,33003,32327,21147,66.04,6980,21.79,3371,10.52,494,1.54,28,0.08,0,0,0.0
서초구,126791,107198,39185,36.76,56235,52.76,9906,9.29,1200,1.12,57,0.05,0,0,0.0
강남구,117891,99824,37976,38.26,50746,51.13,9541,9.61,930,0.93,55,0.05,0,0,0.0
송파구,211828,163998,62814,38.57,83218,51.1,15005,9.21,1669,1.02,142,0.08,0,0,0.0
강동구,105263,85897,37721,44.22,38887,45.58,7768,9.1,856,1.0,69,0.08,0,0,0.0
