District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,10813,10779,5823,54.49,3295,30.83,1417,13.26,142,1.32,8,0.07,0,0,0.0
원주시,131275,99176,44509,45.2,45219,45.92,7652,7.77,974,0.98,105,0.1,0,0,0.0
강릉시,113370,91356,40828,44.98,42615,46.95,6418,7.07,811,0.89,90,0.09,0,0,0.0
동해시,36473,29208,12647,43.56,14373,49.51,1724,5.93,247,0.85,39,0.13,0,0,0.0
삼척시,31175,25952,11101,43.09,12750,49.49,1646,6.38,241,0.93,22,0.08,0,0,0.0
태백시,26038,20410,8700,42.89,10409,51.32,1001,4.93,156,0.76,14,0.06,0,0,0.0
정선군,8913,8489,4524,53.72,3349,39.76,468,5.55,71,0.84,9,0.1,0,0,0.0
속초시,10523,9461,4943,52.56,3762,40.0,606,6.44,84,0.89,9,0.09,0,0,0.0
고성군,13965,11538,5106,44.61,5533,48.34,707,6.17,85,0.74,14,0.12,0,0,0.0
양양군,18582,14611,6106,42.07,7575,52.2,713,4.91,109,0.75,8,0.05,0,0,0.0
인제군,16062,13341,6007,45.59,5737,43.54,1276,9.68,125,0.94,29,0.22,0,0,0.0
홍천군,28944,22222,9126,41.44,11429,51.9,1285,5.83,144,0.65,33,0.14,0,0,0.0
횡성군,29513,21623,7800,36.36,12553,58.53,923,4.3,143,0.66,28,0.13,0,0,0.0
영월군,7161,6336,2835,45.11,3135,49.88,266,4.23,41,0.65,7,0.11,0,0,0.0
평창군,15066,13849,6723,48.89,6115,44.46,785,5.7,113,0.82,15,0.1,0,0,0.0
화천군,15676,12964,5467,42.55,6050,47.09,1181,9.19,128,0.99,21,0.16,0,0,0.0
양구군,8450,7286,3350,46.37,3183,44.06,610,8.44,68,0.94,12,0.16,0,0,0.0
철원군,9630,8600,4021,47.26,3675,43.19,734,8.62,64,0.75,14,0.16,0,0,0.0
