District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,49389,37025,18893,51.36,14949,40.64,2622,7.12,288,0.78,31,0.08,0,0,0.0
동구,7844,7838,4958,63.64,2255,28.94,461,5.91,107,1.37,9,0.11,0,0,0.0
미추홀구,64125,56272,32913,58.92,18080,32.36,4305,7.7,511,0.91,46,0.08,0,0,0.0
연수구,42813,33568,16156,48.41,14100,42.25,2770,8.3,317,0.94,29,0.08,0,0,0.0
남동구,1842,1175,536,45.96,539,46.22,73,6.26,14,1.2,4,0.34,0,0,0.0
부평구,105447,78833,39793,50.87,31267,39.97,6250,7.99,826,1.05,76,0.09,0,0,0.0
계양구,14398,13458,8744,65.36,3595,26.87,891,6.66,137,1.02,11,0.08,0,0,0.0
서구,160661,111311,51844,46.87,47853,43.26,9655,8.72,1127,1.01,121,0.1,0,0,0.0
강화군,45024,34741,14085,40.77,18568,53.75,1615,4.67,242,0.7,33,0.09,0,0,0.0
옹진군,11395,8920,3296,37.39,4757,53.97,684,7.76,58,0.65,19,0.21,0,0,0.0
