District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
춘천시,24002,23334,12988,56.08,7393,31.92,2468,10.65,287,1.23,22,0.09,0,0,0.0
원주시,142279,106277,46901,44.45,49307,46.73,8149,7.72,1046,0.99,111,0.1,0,0,0.0
강릉시,122783,97472,42503,43.89,46613,48.13,6767,6.98,861,0.88,93,0.09,0,0,0.0
동해시,44825,36392,16490,45.57,17118,47.31,2217,6.12,308,0.85,48,0.13,0,0,0.0
삼척시,41193,33020,13346,40.72,17102,52.18,2007,6.12,288,0.87,31,0.09,0,0,0.0
태백시,29539,22523,9307,41.58,11825,52.83,1071,4.78,165,0.73,15,0.06,0,0,0.0
정선군,12009,10662,5380,50.86,4566,43.17,536,5.06,82,0.77,12,0.11,0,0,0.0
속초시,17259,16197,8698,54.04,6233,38.72,1004,6.23,141,0.87,18,0.11,0,0,0.0
고성군,13965,11538,5106,44.61,5533,48.34,707,6.17,85,0.74,14,0.12,0,0,0.0
양양군,20184,15705,6376,40.87,8351,53.53,750,4.8,114,0.73,8,0.05,0,0,0.0
인제군,18184,14748,6448,44.26,6597,45.28,1359,9.32,134,0.91,30,0.2,0,0,0.0
홍천군,37628,30416,13287,44.08,14799,49.09,1802,5.97,213,0.7,40,0.13,0,0,0.0
횡성군,32196,23335,8309,35.89,13656,58.99,1003,4.33,152,0.65,28,0.12,0,0,0.0
영월군,10699,8720,3508,40.53,4713,54.45,365,4.21,59,0.68,10,0.11,0,0,0.0
평창군,20600,17330,7681,44.63,8429,48.97,948,5.5,135,0.78,17,0.09,0,0,0.0
화천군,17146,13897,5756,41.81,6609,48.0,1238,8.99,141,1.02,23,0.16,0,0,0.0
양구군,11331,9745,4367,45.19,4277,44.26,917,9.49,86,0.89,15,0.15,0,0,0.0
철원군,9630,8600,4021,47.26,3675,43.19,734,8.62,64,0.75,14,0.16,0,0,0.0
