District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,2833511,2289589,1094303,48.14,946219,41.62,203065,8.93,27512,1.21,1939,0.08,0,0,0.0
부산광역시,1434890,1121420,447363,40.15,580107,52.06,76873,6.89,8744,0.78,1018,0.09,0,0,0.0
대구광역시,1087895,832467,163020,19.7,598099,72.28,59733,7.21,5882,0.71,668,0.08,0,0,0.0
인천광역시,609570,465724,233730,50.53,188048,40.66,35819,7.74,4419,0.95,466,0.1,0,0,0.0
광주광역시,569588,442698,369841,84.01,40493,9.19,25422,5.77,4034,0.91,431,0.09,0,0,0.0
대전광역시,549299,443296,226215,51.43,169460,38.52,39354,8.94,4327,0.98,488,0.11,0,0,0.0
울산광역시,389695,319770,139722,43.99,149903,47.2,23733,7.47,3829,1.2,384,0.12,0,0,0.0
세종특별자치시,93692,79148,45458,57.85,24472,31.14,7624,9.7,959,1.22,64,0.08,0,0,0.0
경기도,4581999,3479330,1707088,49.38,1437498,41.58,278171,8.04,30928,0.89,3015,0.08,0,0,0.0
강원특별자치도,625165,499724,220413,44.43,236674,47.71,34038,6.86,4360,0.87,549,0.11,0,0,0.0
충청북도,633479,505548,245341,48.88,215945,43.03,35404,7.05,4555,0.9,595,0.11,0,0,0.0
충청남도,838547,653042,317552,48.98,281248,43.38,43095,6.64,5703,0.87,688,0.1,0,0,0.0
전북특별자치도,693869,569539,473752,83.73,61924,10.94,24661,4.35,4447,0.78,960,0.16,0,0,0.0
전라남도,798938,624153,533155,86.01,57744,9.31,23252,3.75,4406,0.71,1268,0.2,0,0,0.0
경상북도,987006,820182,220361,27.09,538409,66.19,47806,5.87,5986,0.73,831,0.1,0,0,0.0
경상남도,1067267,884662,370820,42.26,439974,50.14,57098,6.5,8473,0.96,1046,0.11,0,0,0.0
제주특별자치도,172825,122244,63393,52.31,46901,38.7,9029,7.45,1693,1.39,154,0.12,0,0,0.0
