District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,74364,56188,29266,52.41,21733,38.92,4309,7.71,477,0.85,47,0.08,0,0,0.0
동구,17581,16117,9424,58.87,5387,33.65,986,6.15,190,1.18,21,0.13,0,0,0.0
미추홀구,109330,88637,48952,55.62,31474,35.76,6680,7.59,819,0.93,80,0.09,0,0,0.0
연수구,69081,52642,23351,44.61,23907,45.67,4528,8.65,513,0.98,41,0.07,0,0,0.0
남동구,36225,33588,20715,62.11,10039,30.1,2247,6.73,313,0.93,37,0.11,0,0,0.0
부평구,138217,103793,53344,51.79,40271,39.09,8205,7.96,1081,1.04,99,0.09,0,0,0.0
계양구,41811,37192,23351,63.16,10757,29.09,2477,6.7,349,0.94,33,0.08,0,0,0.0
서구,195030,137812,65803,48.06,57517,42.01,12034,8.79,1388,1.01,149,0.1,0,0,0.0
강화군,56238,41714,15737,37.95,23561,56.83,1848,4.45,272,0.65,39,0.09,0,0,0.0
옹진군,12633,9759,3510,36.46,5312,55.18,717,7.44,65,0.67,21,0.21,0,0,0.0
