District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,81626,60547,31014,51.55,23817,39.59,4743,7.88,530,0.88,49,0.08,0,0,0.0
동구,22342,19121,10525,55.43,6972,36.72,1242,6.54,223,1.17,23,0.12,0,0,0.0
미추홀구,130022,101789,54404,53.82,37889,37.48,7708,7.62,977,0.96,99,0.09,0,0,0.0
연수구,99361,75312,32670,43.63,34902,46.61,6519,8.7,723,0.96,55,0.07,0,0,0.0
남동구,72922,60154,32929,55.12,21885,36.63,4259,7.13,590,0.98,67,0.11,0,0,0.0
부평구,179971,145041,80546,55.93,50530,35.09,11272,7.82,1520,1.05,129,0.08,0,0,0.0
계양구,70248,62630,39372,63.28,17958,28.86,4273,6.86,567,0.91,48,0.07,0,0,0.0
서구,237559,170957,83785,49.33,69223,40.75,14957,8.8,1697,0.99,176,0.1,0,0,0.0
강화군,57128,42366,16054,38.13,23832,56.6,1896,4.5,278,0.66,40,0.09,0,0,0.0
옹진군,12808,9904,3541,36.25,5416,55.44,725,7.42,65,0.66,21,0.21,0,0,0.0
