District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
천안시서북구,74111,48659,20615,42.69,23468,48.6,3665,7.59,486,1.0,50,0.1,0,0,0.0
천안시동남구,57879,47395,23767,50.47,19347,41.08,3480,7.38,438,0.93,59,0.12,0,0,0.0
공주시,40150,34599,17864,52.03,13893,40.46,2288,6.66,248,0.72,39,0.11,0,0,0.0
보령시,30931,28844,15036,52.55,11565,40.42,1752,6.12,222,0.77,34,0.11,0,0,0.0
아산시,79565,63339,33810,53.76,24040,38.22,4391,6.98,598,0.95,50,0.07,0,0,0.0
서산시,67940,56526,30854,54.97,20612,36.72,4066,7.24,525,0.93,65,0.11,0,0,0.0
태안군,18219,14674,6331,43.51,7491,51.48,613,4.21,91,0.62,23,0.15,0,0,0.0
금산군,10461,8868,4306,48.9,4028,45.74,404,4.58,53,0.6,14,0.15,0,0,0.0
논산시,23763,18992,9198,48.81,8531,45.27,930,4.93,163,0.86,21,0.11,0,0,0.0
계룡시,16961,15011,7990,53.65,5516,37.04,1241,8.33,137,0.91,8,0.05,0,0,0.0
당진시,111975,84529,44102,52.5,33601,40.0,5424,6.45,775,0.92,88,0.1,0,0,0.0
부여군,33987,27512,12000,43.94,13702,50.18,1379,5.05,202,0.73,21,0.07,0,0,0.0
서천군,22110,18769,9675,51.95,7916,42.51,875,4.69,127,0.68,28,0.15,0,0,0.0
홍성군,19645,15563,6738,43.62,7729,50.03,757,4.9,200,1.29,23,0.14,0,0,0.0
청양군,13880,11658,5081,43.98,5752,49.79,622,5.38,76,0.65,20,0.17,0,0,0.0
예산군,40104,31556,12336,39.36,16919,53.98,1804,5.75,250,0.79,31,0.09,0,0,0.0
