District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,2248915,1801924,843563,47.15,762205,42.6,160225,8.95,21443,1.19,1508,0.08,0,0,0.0
부산광역시,1262666,992686,398201,40.37,510719,51.78,68697,6.96,7713,0.78,895,0.09,0,0,0.0
대구광역시,1037373,793112,155116,19.67,569815,72.28,57089,7.24,5616,0.71,636,0.08,0,0,0.0
인천광역시,484102,369157,184538,50.33,149933,40.89,28308,7.72,3490,0.95,362,0.09,0,0,0.0
광주광역시,511725,390534,323739,83.38,37487,9.65,22984,5.91,3650,0.94,402,0.1,0,0,0.0
대전광역시,462345,373801,192054,51.78,142303,38.36,32520,8.76,3606,0.97,402,0.1,0,0,0.0
울산광역시,308716,257501,115403,45.13,117720,46.04,19131,7.48,3119,1.21,307,0.12,0,0,0.0
세종특별자치시,75044,62124,34720,56.3,20149,32.67,5976,9.69,761,1.23,53,0.08,0,0,0.0
경기도,3951670,2983816,1449092,48.88,1247405,42.08,238530,8.04,26627,0.89,2597,0.08,0,0,0.0
강원특별자치도,523878,421810,187800,44.85,197526,47.18,29150,6.96,3702,0.88,472,0.11,0,0,0.0
충청북도,553149,447371,218379,49.18,189930,42.77,31167,7.01,4012,0.9,528,0.11,0,0,0.0
충청남도,656095,522756,258224,49.75,222205,42.81,33394,6.43,4561,0.87,570,0.1,0,0,0.0
전북특별자치도,561152,465837,388852,84.04,49698,10.74,19682,4.25,3643,0.78,818,0.17,0,0,0.0
전라남도,690416,539705,461487,86.12,49842,9.3,19611,3.66,3738,0.69,1136,0.21,0,0,0.0
경상북도,831790,707005,196459,28.02,457025,65.18,41687,5.94,5193,0.74,711,0.1,0,0,0.0
경상남도,849219,720192,308954,43.25,351621,49.22,45994,6.43,6866,0.96,843,0.11,0,0,0.0
제주특별자치도,136776,90945,44401,49.26,37582,41.69,6808,7.55,1225,1.35,116,0.12,0,0,0.0
