District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,33771,27985,15547,55.91,10104,36.33,1926,6.92,208,0.74,22,0.07,0,0,0.0
동구,7844,7838,4958,63.64,2255,28.94,461,5.91,107,1.37,9,0.11,0,0,0.0
미추홀구,52206,47322,28340,60.32,14492,30.85,3676,7.82,425,0.9,42,0.08,0,0,0.0
연수구,33523,25633,11973,46.98,11117,43.62,2136,8.38,232,0.91,25,0.09,0,0,0.0
남동구,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
부평구,69037,49112,22620,46.42,21534,44.19,3999,8.2,535,1.09,39,0.08,0,0,0.0
계양구,1553,1308,861,66.79,252,19.55,152,11.79,21,1.62,3,0.23,0,0,0.0
서구,81647,54959,24300,44.51,24587,45.03,5034,9.22,612,1.12,60,0.1,0,0,0.0
강화군,24634,20218,8499,42.28,10557,52.52,889,4.42,138,0.68,15,0.07,0,0,0.0
옹진군,9685,7880,3057,39.26,4016,51.58,641,8.23,55,0.7,16,0.2,0,0,0.0
