District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
수원시장안구,238889,193748,98188,51.05,72781,37.84,19284,10.02,1877,0.97,198,0.1,0,0,0.0
수원시권선구,313951,246530,127809,52.23,91049,37.21,23247,9.5,2357,0.96,221,0.09,0,0,0.0
수원시팔달구,172558,133880,64971,48.9,52733,39.69,13752,10.35,1241,0.93,149,0.11,0,0,0.0
수원시영통구,301242,250748,122204,49.09,92635,37.21,31281,12.56,2553,1.02,216,0.08,0,0,0.0
성남시수정구,208154,166071,89700,54.38,59467,36.05,14371,8.71,1277,0.77,116,0.07,0,0,0.0
성남시중원구,184068,146706,83821,57.53,49360,33.88,11240,7.71,1118,0.76,138,0.09,0,0,0.0
성남시분당구,397014,332152,146248,44.3,147997,44.83,32522,9.85,3090,0.93,216,0.06,0,0,0.0
의정부시,402095,310907,167551,54.27,113085,36.62,24918,8.07,2881,0.93,294,0.09,0,0,0.0
안양시만안구,208500,168381,86561,51.78,64294,38.46,14671,8.77,1491,0.89,134,0.08,0,0,0.0
안양시동안구,279415,235876,118064,50.4,90041,38.44,23637,10.09,2304,0.98,189,0.08,0,0,0.0
부천시원미구,309098,240861,125515,52.47,91844,38.4,19238,8.04,2378,0.99,200,0.08,0,0,0.0
부천시소사구,197016,159574,86560,54.62,58163,36.7,11989,7.56,1619,1.02,139,0.08,0,0,0.0
부천시오정구,136399,104812,59047,56.69,36313,34.86,7710,7.4,955,0.91,132,0.12,0,0,0.0
광명시,244138,203585,107527,53.16,74375,36.77,18088,8.94,2116,1.04,160,0.07,0,0,0.0
평택시,506849,381944,193007,50.88,147716,38.94,34980,9.22,3186,0.84,387,0.1,0,0,0.0
양주시,245241,188275,101884,54.49,68936,36.87,14502,7.75,1443,0.77,199,0.1,0,0,0.0
동두천시,76927,56479,28433,50.68,23681,42.21,3515,6.26,397,0.7,71,0.12,0,0,0.0
안산시상록구,287897,219638,120273,55.16,76645,35.15,18829,8.63,2022,0.92,264,0.12,0,0,0.0
안산시단원구,255796,197056,107188,54.79,68865,35.2,17464,8.92,1837,0.93,263,0.13,0,0,0.0
고양시덕양구,424683,341499,183659,54.14,122394,36.08,28962,8.53,3898,1.14,280,0.08,0,0,0.0
고양시일산동구,255448,201343,103306,51.66,77368,38.69,17098,8.55,2020,1.01,150,0.07,0,0,0.0
고양시일산서구,243541,196109,101911,52.29,74746,38.35,16030,8.22,2030,1.04,156,0.08,0,0,0.0
과천시,68790,58928,24871,42.49,26993,46.11,5843,9.98,779,1.33,46,0.07,0,0,0.0
의왕시,133116,111014,55305,50.13,43930,39.82,9920,8.99,1061,0.96,104,0.09,0,0,0.0
구리시,162776,130757,66685,51.34,50865,39.16,11064,8.51,1166,0.89,96,0.07,0,0,0.0
남양주시,617951,484777,261539,54.28,179144,37.18,36668,7.61,4038,0.83,414,0.08,0,0,0.0
오산시,205448,155805,84959,54.92,53092,34.32,15019,9.7,1444,0.93,168,0.1,0,0,0.0
화성시갑,443085,343800,183357,53.69,122959,36.0,31998,9.36,2856,0.83,335,0.09,0,0,0.0
화성시을,347519,289895,151555,52.6,93407,32.42,40321,13.99,2606,0.9,184,0.06,0,0,0.0
시흥시,397562,303940,170565,56.47,104067,34.45,24458,8.09,2629,0.87,298,0.09,0,0,0.0
군포시,222936,182598,95725,52.79,67312,37.12,16293,8.98,1823,1.0,156,0.08,0,0,0.0
하남시,272865,221808,111702,50.68,87145,39.54,19452,8.82,1927,0.87,156,0.07,0,0,0.0
파주시,395794,299195,161510,54.32,111408,37.47,21407,7.2,2733,0.91,235,0.07,0,0,0.0
여주시,101401,77007,34563,45.19,36480,47.7,4719,6.17,624,0.81,89,0.11,0,0,0.0
이천시,191335,145722,69247,47.88,61729,42.68,12272,8.48,1175,0.81,194,0.13,0,0,0.0
용인시처인구,241014,185635,94272,51.12,72736,39.44,15623,8.47,1520,0.82,227,0.12,0,0,0.0
용인시수지구,309712,259590,123133,47.71,107662,41.71,24709,9.57,2398,0.92,163,0.06,0,0,0.0
용인시기흥구,366811,300822,151811,50.77,117427,39.27,27002,9.03,2557,0.85,200,0.06,0,0,0.0
안성시,170398,128072,64519,50.74,51929,40.84,9541,7.5,1006,0.79,138,0.1,0,0,0.0
김포시,364307,281230,146797,52.49,109277,39.07,21021,7.51,2290,0.81,242,0.08,0,0,0.0
광주시,339630,263384,144804,55.29,96824,36.97,18138,6.92,1904,0.72,206,0.07,0,0,0.0
포천시,127307,95668,45328,47.76,42497,44.78,6300,6.63,665,0.7,110,0.11,0,0,0.0
연천군,36974,28660,12152,42.77,13973,49.18,2011,7.07,237,0.83,37,0.13,0,0,0.0
양평군,112680,88712,38679,43.88,43611,49.47,5004,5.67,768,0.87,79,0.08,0,0,0.0
가평군,56266,43652,17945,41.42,22378,51.66,2619,6.04,329,0.75,45,0.1,0,0,0.0
