District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,2741562,2215868,1058731,48.12,915529,41.61,197030,8.95,26665,1.21,1879,0.08,0,0,0.0
부산광역시,1405691,1099379,438132,40.11,569083,52.1,75454,6.9,8542,0.78,996,0.09,0,0,0.0
대구광역시,1080107,826471,161872,19.7,593773,72.28,59292,7.21,5835,0.71,661,0.08,0,0,0.0
인천광역시,592091,450965,225761,50.41,182601,40.77,34729,7.75,4283,0.95,452,0.1,0,0,0.0
광주광역시,559229,433315,361515,83.9,39907,9.26,25055,5.81,3979,0.92,427,0.09,0,0,0.0
대전광역시,540768,438118,224193,51.57,166900,38.39,38860,8.93,4267,0.98,483,0.11,0,0,0.0
울산광역시,381032,313398,137621,44.21,146206,46.97,23270,7.47,3757,1.2,379,0.12,0,0,0.0
세종특별자치시,93692,79148,45458,57.85,24472,31.14,7624,9.7,959,1.22,64,0.08,0,0,0.0
경기도,4459335,3387132,1661103,49.36,1400555,41.61,270411,8.03,30119,0.89,2941,0.08,0,0,0.0
강원특별자치도,602547,481428,212323,44.43,228106,47.73,32727,6.84,4178,0.87,529,0.11,0,0,0.0
충청북도,623873,498178,241583,48.85,212863,43.04,34985,7.07,4490,0.9,587,0.11,0,0,0.0
충청남도,802731,628971,307109,49.18,269686,43.19,41419,6.63,5507,0.88,662,0.1,0,0,0.0
전북특별자치도,682067,560889,466602,83.74,60888,10.92,24334,4.36,4386,0.78,936,0.16,0,0,0.0
전라남도,777104,606624,518110,86.01,56221,9.33,22549,3.74,4251,0.7,1242,0.2,0,0,0.0
경상북도,968839,807051,217928,27.22,528494,66.03,47205,5.89,5894,0.73,822,0.1,0,0,0.0
경상남도,1032652,858720,361684,42.46,425256,49.93,55497,6.51,8240,0.96,1008,0.11,0,0,0.0
제주특별자치도,172825,122244,63393,52.31,46901,38.7,9029,7.45,1693,1.39,154,0.12,0,0,0.0
