District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,6986888,5430954,2461524,45.66,2357045,43.72,500180,9.27,66747,1.23,4764,0.08,0,0,0.0
부산광역시,2759405,2141212,840829,39.53,1111096,52.24,155618,7.31,17183,0.8,1987,0.09,0,0,0.0
대구광역시,1893665,1487656,324584,21.95,1027457,69.5,114147,7.72,10905,0.73,1205,0.08,0,0,0.0
인천광역시,2152430,1634182,818377,50.42,652307,40.19,134375,8.27,16265,1.0,1643,0.1,0,0,0.0
광주광역시,1101363,908969,766956,84.85,74366,8.22,53849,5.95,7890,0.87,835,0.09,0,0,0.0
대전광역시,1149348,885099,417135,47.5,370337,42.17,80837,9.2,8849,1.0,978,0.11,0,0,0.0
울산광역시,898379,711820,297017,42.03,341640,48.34,58335,8.25,8777,1.24,858,0.12,0,0,0.0
세종특별자치시,272700,220633,120143,54.85,75765,34.59,20335,9.28,2597,1.18,193,0.08,0,0,0.0
경기도,10107569,7798837,3925634,50.66,3097762,39.98,648243,8.36,69666,0.89,6825,0.08,0,0,0.0
강원특별자치도,1245860,959982,414827,43.52,458010,48.06,70459,7.39,8618,0.9,1059,0.11,0,0,0.0
충청북도,1307663,994297,460912,46.7,438734,44.45,76839,7.78,9293,0.94,1140,0.11,0,0,0.0
충청남도,1743745,1304656,608368,46.97,575252,44.42,98008,7.56,11970,0.92,1402,0.1,0,0,0.0
전북특별자치도,1396290,1135962,935484,82.88,125413,11.11,57147,5.06,9084,0.8,1587,0.14,0,0,0.0
전라남도,1479904,1223849,1049250,86.28,103930,8.54,52145,4.28,8692,0.71,1988,0.16,0,0,0.0
경상북도,2154660,1688416,421438,25.15,1131116,67.5,108152,6.45,13254,0.79,1722,0.1,0,0,0.0
경상남도,2426744,1879436,715286,38.37,997907,53.53,129813,6.96,18565,0.99,2283,0.12,0,0,0.0
제주특별자치도,488410,360778,196315,54.9,125707,35.15,29890,8.35,5235,1.46,433,0.12,0,0,0.0
