District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,35284,26223,9784,37.59,14167,54.44,1861,7.15,184,0.7,26,0.09,0,0,0.0
서구,83631,62336,22140,35.79,35209,56.93,3938,6.36,503,0.81,54,0.08,0,0,0.0
동구,77893,59632,22744,38.43,31875,53.86,4061,6.86,429,0.72,66,0.11,0,0,0.0
영도구,86592,63025,26035,41.57,32809,52.39,3299,5.26,417,0.66,60,0.09,0,0,0.0
부산진구,295745,223019,85187,38.47,117352,53.0,16842,7.6,1811,0.81,205,0.09,0,0,0.0
동래구,235338,189601,74245,39.41,97629,51.83,14656,7.78,1663,0.88,154,0.08,0,0,0.0
남구,200773,154828,57751,37.52,83941,54.54,10895,7.07,1174,0.76,125,0.08,0,0,0.0
북구,214849,167544,66494,39.94,87104,52.32,11384,6.83,1313,0.78,164,0.09,0,0,0.0
해운대구,264085,198015,69466,35.29,112365,57.09,13342,6.77,1469,0.74,175,0.08,0,0,0.0
기장군,130700,97595,41281,42.55,48426,49.92,6483,6.68,719,0.74,86,0.08,0,0,0.0
사하구,215710,163371,66153,40.74,84632,52.12,10211,6.28,1217,0.74,156,0.09,0,0,0.0
금정구,171832,133199,47078,35.56,74292,56.12,9788,7.39,1115,0.84,101,0.07,0,0,0.0
강서구,97591,75325,33504,44.74,35033,46.78,5690,7.59,592,0.79,67,0.08,0,0,0.0
연제구,165558,128677,48118,37.63,69441,54.31,9122,7.13,1052,0.82,115,0.08,0,0,0.0
수영구,153669,119331,44558,37.62,63669,53.76,9057,7.64,1049,0.88,94,0.07,0,0,0.0
사상구,162916,122725,48118,39.47,64589,52.98,8030,6.58,1013,0.83,150,0.12,0,0,0.0
