District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
목포시,77844,45118,35732,79.7,6335,14.13,2243,5.0,461,1.02,62,0.13,0,0,0.0
여수시,73320,46450,36353,78.72,6911,14.96,2467,5.34,398,0.86,49,0.1,0,0,0.0
순천시,49823,44952,39412,88.21,3185,7.12,1725,3.86,289,0.64,65,0.14,0,0,0.0
나주시,37785,23137,17957,78.13,3419,14.87,1347,5.86,224,0.97,36,0.15,0,0,0.0
광양시,13396,12384,10729,87.23,1033,8.39,444,3.61,69,0.56,24,0.19,0,0,0.0
담양군,30016,25332,22548,89.47,1704,6.76,727,2.88,154,0.61,67,0.26,0,0,0.0
장성군,18246,18246,16590,91.38,931,5.12,501,2.75,99,0.54,32,0.17,0,0,0.0
곡성군,20936,16955,14609,87.07,1489,8.87,477,2.84,156,0.92,47,0.28,0,0,0.0
구례군,5177,5143,4631,90.92,315,6.18,102,2.0,29,0.56,16,0.31,0,0,0.0
고흥군,50262,41446,36390,88.51,3437,8.36,938,2.28,228,0.55,117,0.28,0,0,0.0
보성군,17679,16848,15202,90.79,1037,6.19,366,2.18,100,0.59,38,0.22,0,0,0.0
화순군,16573,9744,7909,81.92,1195,12.37,445,4.6,82,0.84,23,0.23,0,0,0.0
장흥군,4394,4349,3971,92.11,219,5.08,80,1.85,26,0.6,15,0.34,0,0,0.0
강진군,6741,6686,5983,90.48,409,6.18,166,2.51,43,0.65,11,0.16,0,0,0.0
완도군,16498,15201,13950,92.72,656,4.36,327,2.17,61,0.4,51,0.33,0,0,0.0
해남군,24327,22912,20741,91.17,1343,5.9,489,2.14,131,0.57,45,0.19,0,0,0.0
진도군,13738,11396,10073,89.18,858,7.59,273,2.41,54,0.47,36,0.31,0,0,0.0
영암군,24854,22402,20003,89.99,1397,6.28,611,2.74,176,0.79,39,0.17,0,0,0.0
무안군,30451,25694,22705,89.01,1731,6.78,858,3.36,152,0.59,60,0.23,0,0,0.0
영광군,20380,17705,15626,89.0,1208,6.88,571,3.25,81,0.46,71,0.4,0,0,0.0
함평군,16573,13617,12156,90.07,893,6.61,325,2.4,74,0.54,47,0.34,0,0,0.0
신안군,24157,19915,17723,89.84,1374,6.96,446,2.26,122,0.61,61,0.3,0,0,0.0
