District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
서울특별시,3662383,2955049,1420550,48.42,1210306,41.25,264085,9.0,35877,1.22,2549,0.08,0,0,0.0
부산광역시,1813905,1411985,561322,40.01,732487,52.21,96734,6.89,11021,0.78,1248,0.08,0,0,0.0
대구광역시,1238989,947130,186684,19.83,678804,72.1,68414,7.26,6702,0.71,746,0.07,0,0,0.0
인천광역시,814196,627876,321371,51.53,247548,39.69,48105,7.71,5948,0.95,609,0.09,0,0,0.0
광주광역시,753256,602042,506555,84.6,51897,8.66,34340,5.73,5337,0.89,582,0.09,0,0,0.0
대전광역시,747726,595558,296417,50.15,236038,39.93,52084,8.81,5808,0.98,647,0.1,0,0,0.0
울산광역시,567942,455886,191841,42.37,220837,48.77,34341,7.58,5219,1.15,534,0.11,0,0,0.0
세종특별자치시,140852,116619,64593,55.79,38531,33.28,11097,9.58,1437,1.24,108,0.09,0,0,0.0
경기도,5852729,4490907,2240159,50.2,1818513,40.75,359525,8.05,39731,0.89,3930,0.08,0,0,0.0
강원특별자치도,827780,654438,288236,44.36,310650,47.81,44443,6.84,5660,0.87,699,0.1,0,0,0.0
충청북도,852625,672102,323803,48.53,288411,43.22,48117,7.21,6113,0.91,776,0.11,0,0,0.0
충청남도,1152695,873126,412796,47.62,386092,44.54,59342,6.84,7672,0.88,927,0.1,0,0,0.0
전북특별자치도,887746,730628,608986,83.89,77784,10.71,32216,4.43,5750,0.79,1150,0.15,0,0,0.0
전라남도,931829,725057,617516,85.75,68403,9.49,27590,3.83,5141,0.71,1434,0.19,0,0,0.0
경상북도,1262311,1023199,268078,26.41,678613,66.85,59737,5.88,7566,0.74,1039,0.1,0,0,0.0
경상남도,1415214,1130424,449621,40.1,587502,52.39,71938,6.41,10799,0.96,1332,0.11,0,0,0.0
제주특별자치도,212045,159679,87889,55.51,56417,35.63,11666,7.36,2161,1.36,183,0.11,0,0,0.0
