District,Eligible_Voters,Total_Votes,더불어민주당이재명_Votes,더불어민주당이재명_Percentage,국민의힘김문수_Votes,국민의힘김문수_Percentage,개혁신당이준석_Votes,개혁신당이준석_Percentage,민주노동당권영국_Votes,민주노동당권영국_Percentage,무소속송진호_Votes,무소속송진호_Percentage,Invalid_Votes,Abstentions,Counting_Rate
중구,48665,36652,18767,51.54,14724,40.43,2606,7.15,284,0.77,31,0.08,0,0,0.0
동구,7844,7838,4958,63.64,2255,28.94,461,5.91,107,1.37,9,0.11,0,0,0.0
미추홀구,64125,56272,32913,58.92,18080,32.36,4305,7.7,511,0.91,46,0.08,0,0,0.0
연수구,42813,33568,16156,48.41,14100,42.25,2770,8.3,317,0.94,29,0.08,0,0,0.0
남동구,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
부평구,91226,66881,32712,49.28,27402,41.28,5479,8.25,718,1.08,56,0.08,0,0,0.0
계양구,9710,8770,5445,62.55,2507,28.79,636,7.3,107,1.22,10,0.11,0,0,0.0
서구,137971,93572,42339,45.54,41250,44.37,8311,8.94,961,1.03,98,0.1,0,0,0.0
강화군,36980,27693,10711,38.89,15383,55.86,1237,4.49,179,0.65,26,0.09,0,0,0.0
옹진군,11395,8920,3296,37.39,4757,53.97,684,7.76,58,0.65,19,0.21,0,0,0.0
